total in seconds,datetime(utc),channels,AlviraPotentialDronePlots_timestamp,AlviraPotentialDronPlot_id,AlviraPotentialDronPlot_rcs,AlviraPotentiaDronPlotsPlot_timestamp,AlviraPotentiaDronPlotPlotPosition_altitude,AlviraPotentialDronPlotsPlotPosition_latitude,AlviraPotentialDronPlotsPlotPosition_longitude,AlviraTracks_timestamp,AlviraTracksTrack_id,AlviraTracksTrack_Timestamp,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatus_timestamp,AlviraSystemStatus_Name,AlviraSystemStatus_Version,AlviraSystemStatus_OperationalState,AlviraSystemStatusSensor_Name,AlviraSystemStatusSensor_Version,AlviraSystemStatusSensor_OperationalState,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusOrientetation_Azimuth,AlviraSystemStatusSensorStatusOrientetation_Elevation,AlviraSystemStatusSensorStatus_SensorType,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,AlviraSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601381644,2020-09-29 12:14:04,,,,,,,,,2020-09-29T12:14:05.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381646,2020-09-29 12:14:06,,,,,,,,,2020-09-29T12:14:06.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381647,2020-09-29 12:14:07,,,,,,,,,2020-09-29T12:14:07.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381648,2020-09-29 12:14:08,,,,,,,,,2020-09-29T12:14:08.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381650,2020-09-29 12:14:10,,,,,,,,,2020-09-29T12:14:10.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381651,2020-09-29 12:14:11,,,,,,,,,2020-09-29T12:14:11.560Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381652,2020-09-29 12:14:12,,,,,,,,,2020-09-29T12:14:12.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381654,2020-09-29 12:14:14,,,,,,,,,2020-09-29T12:14:14.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381655,2020-09-29 12:14:15,,,,,,,,,2020-09-29T12:14:15.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381656,2020-09-29 12:14:16,,,,,,,,,2020-09-29T12:14:16.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381657,2020-09-29 12:14:17,,,,,,,,,2020-09-29T12:14:18.092Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381659,2020-09-29 12:14:19,,,,,,,,,2020-09-29T12:14:19.400Z,,2020-09-29T12:14:19.043Z,51.52110173,5.86336573,36.45546512,64.06245422,0.0,17.36477852,DRONE,19.28034662,0.67228848,True,,,,,,,,,,,,,,,,,
1601381660,2020-09-29 12:14:20,,,,,,,,,2020-09-29T12:14:20.709Z,,2020-09-29T12:14:20.342Z,51.52119656,5.86365651,38.26851704,63.40265656,0.0,17.37815285,DRONE,18.95997826,0.73783034,True,,,,,,,,,,,,,,,,,
1601381661,2020-09-29 12:14:21,,,,,,,,,2020-09-29T12:14:22.015Z,,2020-09-29T12:14:21.644Z,51.52127915,5.86394753,40.13984169,64.18206024,0.0,17.25836182,DRONE,19.02807205,0.79026359,True,,,,,,,,,,,,,,,,,
1601381663,2020-09-29 12:14:23,,,,,,,,,2020-09-29T12:14:23.324Z,,2020-09-29T12:14:22.946Z,51.52136416,5.86423632,42.12656399,64.30844116,0.0,17.11698151,DRONE,21.08649757,0.83221072,True,,,,,,,,,,,,,,,,,
1601381664,2020-09-29 12:14:24,,,,,,,,,2020-09-29T12:14:24.627Z,,2020-09-29T12:14:24.248Z,51.5214501,5.86452548,44.15337355,64.37635039999999,0.0,17.11428452,DRONE,24.26965524,0.86576849,True,,,,,,,,,,,,,,,,,
1601381665,2020-09-29 12:14:25,,,,,,,,,2020-09-29T12:14:25.933Z,,2020-09-29T12:14:25.551Z,51.52153273,5.86481029,46.1295562,64.52916718,0.0,16.93071175,DRONE,24.2190864,0.89261472,True,,,,,,,,,,,,,,,,,
1601381667,2020-09-29 12:14:27,,,,,,,,,2020-09-29T12:14:27.240Z,,2020-09-29T12:14:26.855Z,51.52160298,5.8650997,48.09779722,65.87356567,0.0,16.80593109,DRONE,24.49837366,0.91409135,True,,,,,,,,,,,,,,,,,
1601381668,2020-09-29 12:14:28,,,,,,,,,2020-09-29T12:14:28.550Z,,2020-09-29T12:14:28.158Z,51.52168123,5.8653883,50.02900746,66.04959869,0.0,16.80253792,DRONE,25.43506222,0.93127304,True,,,,,,,,,,,,,,,,,
1601381669,2020-09-29 12:14:29,,,,,,,,,2020-09-29T12:14:29.858Z,,2020-09-29T12:14:29.461Z,51.52176617,5.86567522,51.93504027,65.63494873,0.0,16.82829475,DRONE,26.41422744,0.94501823,True,,,,,,,,,,,,,,,,,
1601381671,2020-09-29 12:14:31,,,,,,,,,2020-09-29T12:14:31.163Z,,2020-09-29T12:14:30.766Z,51.52184056,5.86596337,53.83933184,66.08447266,0.0,16.74968719,DRONE,26.43066717,0.95601434,True,,,,,,,,,,,,,,,,,
1601381672,2020-09-29 12:14:32,,,,,,,,,2020-09-29T12:14:32.469Z,,2020-09-29T12:14:32.069Z,51.52192809,5.86624993,55.76827842,65.53553009,0.0,16.82382393,DRONE,26.31933678,0.96481103,True,,,,,,,,,,,,,,,,,
1601381673,2020-09-29 12:14:33,,,,,,,,,2020-09-29T12:14:33.783Z,,2020-09-29T12:14:33.374Z,51.52201049,5.86653325,57.70561384,65.3079834,0.0,16.69098854,SUSPECTED_DRONE,26.12566597,0.97184843,True,,,,,,,,,,,,,,,,,
1601381674,2020-09-29 12:14:34,,,,,,,,,2020-09-29T12:14:35.079Z,,2020-09-29T12:14:34.677Z,51.52211137,5.86681789,59.69568464,63.89926147,0.0,17.05282784,SUSPECTED_DRONE,25.93031982,0.97747266,True,,,,,,,,,,,,,,,,,
1601381676,2020-09-29 12:14:36,,,,,,,,,2020-09-29T12:14:36.390Z,,2020-09-29T12:14:35.983Z,51.52220033,5.86710539,61.71161604,63.79547501,0.0,17.07120132,SUSPECTED_DRONE,25.83798089,0.98197776,True,,,,,,,,,,,,,,,,,
1601381677,2020-09-29 12:14:37,,,,,,,,,2020-09-29T12:14:37.696Z,,2020-09-29T12:14:37.286Z,51.52229275,5.86739215,63.74057782,63.4397583,0.0,17.11636353,SUSPECTED_DRONE,25.71945687,0.9855817,True,,,,,,,,,,,,,,,,,
1601381678,2020-09-29 12:14:38,,,,,,,,,2020-09-29T12:14:39.002Z,,2020-09-29T12:14:38.589Z,51.52239937,5.86765675,65.68166887,61.46991348,0.0,16.78378868,SUSPECTED_DRONE,25.86960827,0.98845363,True,,,,,,,,,,,,,,,,,
1601381680,2020-09-29 12:14:40,,,,,,,,,2020-09-29T12:14:40.309Z,,2020-09-29T12:14:39.894Z,51.52252109,5.86787414,67.44936662,57.37172318,0.0,15.71183014,SUSPECTED_DRONE,25.71681497,0.99069333,True,,,,,,,,,,,,,,,,,
1601381681,2020-09-29 12:14:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:14:42.141Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601381681,2020-09-29 12:14:41,,,,,,,,,2020-09-29T12:14:41.614Z,,2020-09-29T12:14:41.202Z,51.52259944,5.86811349,69.15198516,57.98329544,0.0,14.81000137,SUSPECTED_DRONE,25.59262366,0.99251312,True,,,,,,,,,,,,,,,,,
1601381682,2020-09-29 12:14:42,,,,,,,,,2020-09-29T12:14:42.920Z,,2020-09-29T12:14:42.506Z,51.52266914,5.86834049,70.80462568,59.03862381,0.0,14.12522697,SUSPECTED_DRONE,25.4508236,0.99400043,True,,,,,,,,,,,,,,,,,
1601381684,2020-09-29 12:14:44,,,,,,,,,2020-09-29T12:14:44.225Z,,2020-09-29T12:14:43.812Z,51.52274003,5.86857961,72.51256118,60.67489243,0.0,14.24243355,SUSPECTED_DRONE,25.32861555,0.99519569,True,,,,,,,,,,,,,,,,,
1601381685,2020-09-29 12:14:45,,,,,,,,,2020-09-29T12:14:45.533Z,,2020-09-29T12:14:45.111Z,51.5228751,5.86880639,74.29010207,56.84349442,0.0,15.05215359,SUSPECTED_DRONE,25.23973054,0.99608606,True,,,,,,,,,,,,,,,,,
1601381686,2020-09-29 12:14:46,,,,,,,,,2020-09-29T12:14:46.843Z,,2020-09-29T12:14:46.413Z,51.5230684,5.8690267999999985,76.17174192,50.80316544,0.0,16.49007988,SUSPECTED_DRONE,25.11209745,0.9966315,True,,,,,,,,,,,,,,,,,
1601381687,2020-09-29 12:14:47,,,,,,,,,2020-09-29T12:14:48.150Z,,2020-09-29T12:14:47.723Z,51.52317609,5.86928381,78.13543652,52.34957123,0.0,16.66267204,SUSPECTED_DRONE,25.15253379,0.99729264,True,,,,,,,,,,,,,,,,,
1601381689,2020-09-29 12:14:49,,,,,,,,,2020-09-29T12:14:49.455Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381690,2020-09-29 12:14:50,,,,,,,,,2020-09-29T12:14:50.763Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381691,2020-09-29 12:14:51,,,,,,,,,2020-09-29T12:14:52.066Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381693,2020-09-29 12:14:53,,,,,,,,,2020-09-29T12:14:53.377Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381694,2020-09-29 12:14:54,,,,,,,,,2020-09-29T12:14:54.683Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381695,2020-09-29 12:14:55,,,,,,,,,2020-09-29T12:14:55.989Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381697,2020-09-29 12:14:57,,,,,,,,,2020-09-29T12:14:57.296Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381698,2020-09-29 12:14:58,,,,,,,,,2020-09-29T12:14:58.605Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381699,2020-09-29 12:14:59,,,,,,,,,2020-09-29T12:14:59.913Z,,2020-09-29T12:14:49.030Z,51.52325528,5.86957308,80.15821795,55.96708298,0.0,16.92487144,SUSPECTED_DRONE,25.08991805,0.99778754,True,,,,,,,,,,,,,,,,,
1601381701,2020-09-29 12:15:01,,,,,,,,,2020-09-29T12:15:01.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381702,2020-09-29 12:15:02,,,,,,,,,2020-09-29T12:15:02.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381703,2020-09-29 12:15:03,,,,,,,,,2020-09-29T12:15:03.831Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381704,2020-09-29 12:15:04,,,,,,,,,2020-09-29T12:15:05.140Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381706,2020-09-29 12:15:06,,,,,,,,,2020-09-29T12:15:06.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381707,2020-09-29 12:15:07,,,,,,,,,2020-09-29T12:15:07.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381708,2020-09-29 12:15:08,,,,,,,,,2020-09-29T12:15:09.059Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381710,2020-09-29 12:15:10,,,,,,,,,2020-09-29T12:15:10.364Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381711,2020-09-29 12:15:11,,,,,,,,,2020-09-29T12:15:11.681Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381712,2020-09-29 12:15:12,,,,,,,,,2020-09-29T12:15:12.982Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381714,2020-09-29 12:15:14,,,,,,,,,2020-09-29T12:15:14.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381715,2020-09-29 12:15:15,,,,,,,,,2020-09-29T12:15:15.593Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381716,2020-09-29 12:15:16,,,,,,,,,2020-09-29T12:15:16.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381718,2020-09-29 12:15:18,,,,,,,,,2020-09-29T12:15:18.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381719,2020-09-29 12:15:19,,,,,,,,,2020-09-29T12:15:19.515Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381720,2020-09-29 12:15:20,,,,,,,,,2020-09-29T12:15:20.823Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381721,2020-09-29 12:15:21,,,,,,,,,2020-09-29T12:15:22.128Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381723,2020-09-29 12:15:23,,,,,,,,,2020-09-29T12:15:23.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381724,2020-09-29 12:15:24,,,,,,,,,2020-09-29T12:15:24.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381725,2020-09-29 12:15:25,,,,,,,,,2020-09-29T12:15:26.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381727,2020-09-29 12:15:27,,,,,,,,,2020-09-29T12:15:27.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381728,2020-09-29 12:15:28,,,,,,,,,2020-09-29T12:15:28.663Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381729,2020-09-29 12:15:29,,,,,,,,,2020-09-29T12:15:29.974Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381731,2020-09-29 12:15:31,,,,,,,,,2020-09-29T12:15:31.279Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381732,2020-09-29 12:15:32,,,,,,,,,2020-09-29T12:15:32.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381733,2020-09-29 12:15:33,,,,,,,,,2020-09-29T12:15:33.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381735,2020-09-29 12:15:35,,,,,,,,,2020-09-29T12:15:35.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381736,2020-09-29 12:15:36,,,,,,,,,2020-09-29T12:15:36.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381737,2020-09-29 12:15:37,,,,,,,,,2020-09-29T12:15:37.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381738,2020-09-29 12:15:38,,,,,,,,,2020-09-29T12:15:39.118Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381740,2020-09-29 12:15:40,,,,,,,,,2020-09-29T12:15:40.435Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381741,2020-09-29 12:15:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:15:42.140Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601381741,2020-09-29 12:15:41,,,,,,,,,2020-09-29T12:15:41.735Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381742,2020-09-29 12:15:42,,,,,,,,,2020-09-29T12:15:43.043Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381744,2020-09-29 12:15:44,,,,,,,,,2020-09-29T12:15:44.348Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381745,2020-09-29 12:15:45,,,,,,,,,2020-09-29T12:15:45.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381746,2020-09-29 12:15:46,,,,,,,,,2020-09-29T12:15:46.965Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381748,2020-09-29 12:15:48,,,,,,,,,2020-09-29T12:15:48.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381749,2020-09-29 12:15:49,,,,,,,,,2020-09-29T12:15:49.577Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381750,2020-09-29 12:15:50,,,,,,,,,2020-09-29T12:15:50.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381752,2020-09-29 12:15:52,,,,,,,,,2020-09-29T12:15:52.192Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381753,2020-09-29 12:15:53,,,,,,,,,2020-09-29T12:15:53.499Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381754,2020-09-29 12:15:54,,,,,,,,,2020-09-29T12:15:54.807Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381755,2020-09-29 12:15:55,,,,,,,,,2020-09-29T12:15:56.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381757,2020-09-29 12:15:57,,,,,,,,,2020-09-29T12:15:57.421Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381758,2020-09-29 12:15:58,,,,,,,,,2020-09-29T12:15:58.729Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381759,2020-09-29 12:15:59,,,,,,,,,2020-09-29T12:16:00.033Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381761,2020-09-29 12:16:01,,,,,,,,,2020-09-29T12:16:01.345Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381762,2020-09-29 12:16:02,,,,,,,,,2020-09-29T12:16:02.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381763,2020-09-29 12:16:03,,,,,,,,,2020-09-29T12:16:03.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381765,2020-09-29 12:16:05,,,,,,,,,2020-09-29T12:16:05.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381766,2020-09-29 12:16:06,,,,,,,,,2020-09-29T12:16:06.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381767,2020-09-29 12:16:07,,,,,,,,,2020-09-29T12:16:07.875Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381769,2020-09-29 12:16:09,,,,,,,,,2020-09-29T12:16:09.181Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381770,2020-09-29 12:16:10,,,,,,,,,2020-09-29T12:16:10.492Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381771,2020-09-29 12:16:11,,,,,,,,,2020-09-29T12:16:11.799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381772,2020-09-29 12:16:12,,,,,,,,,2020-09-29T12:16:13.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381774,2020-09-29 12:16:14,,,,,,,,,2020-09-29T12:16:14.410Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381775,2020-09-29 12:16:15,,,,,,,,,2020-09-29T12:16:15.714Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381776,2020-09-29 12:16:16,,,,,,,,,2020-09-29T12:16:17.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381778,2020-09-29 12:16:18,,,,,,,,,2020-09-29T12:16:18.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381779,2020-09-29 12:16:19,,,,,,,,,2020-09-29T12:16:19.637Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381780,2020-09-29 12:16:20,,,,,,,,,2020-09-29T12:16:20.943Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381782,2020-09-29 12:16:22,,,,,,,,,2020-09-29T12:16:22.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381783,2020-09-29 12:16:23,,,,,,,,,2020-09-29T12:16:23.560Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381784,2020-09-29 12:16:24,,,,,,,,,2020-09-29T12:16:24.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381786,2020-09-29 12:16:26,,,,,,,,,2020-09-29T12:16:26.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381787,2020-09-29 12:16:27,,,,,,,,,2020-09-29T12:16:27.480Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381788,2020-09-29 12:16:28,,,,,,,,,2020-09-29T12:16:28.783Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381789,2020-09-29 12:16:29,,,,,,,,,2020-09-29T12:16:30.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381791,2020-09-29 12:16:31,,,,,,,,,2020-09-29T12:16:31.401Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381792,2020-09-29 12:16:32,,,,,,,,,2020-09-29T12:16:32.707Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381793,2020-09-29 12:16:33,,,,,,,,,2020-09-29T12:16:34.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381795,2020-09-29 12:16:35,,,,,,,,,2020-09-29T12:16:35.320Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381796,2020-09-29 12:16:36,,,,,,,,,2020-09-29T12:16:36.624Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381797,2020-09-29 12:16:37,,,,,,,,,2020-09-29T12:16:37.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381799,2020-09-29 12:16:39,,,,,,,,,2020-09-29T12:16:39.242Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381800,2020-09-29 12:16:40,,,,,,,,,2020-09-29T12:16:40.548Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381801,2020-09-29 12:16:41,,,,,,,,,2020-09-29T12:16:41.853Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381802,2020-09-29 12:16:42,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:16:42.217Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601381803,2020-09-29 12:16:43,,,,,,,,,2020-09-29T12:16:43.161Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381804,2020-09-29 12:16:44,,,,,,,,,2020-09-29T12:16:44.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381805,2020-09-29 12:16:45,,,,,,,,,2020-09-29T12:16:45.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381806,2020-09-29 12:16:46,,,,,,,,,2020-09-29T12:16:47.081Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381808,2020-09-29 12:16:48,,,,,,,,,2020-09-29T12:16:48.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381809,2020-09-29 12:16:49,,,,,,,,,2020-09-29T12:16:49.694Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381810,2020-09-29 12:16:50,,,,,,,,,2020-09-29T12:16:51.004Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381812,2020-09-29 12:16:52,,,,,,,,,2020-09-29T12:16:52.304Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381813,2020-09-29 12:16:53,,,,,,,,,2020-09-29T12:16:53.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381814,2020-09-29 12:16:54,,,,,,,,,2020-09-29T12:16:54.924Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381816,2020-09-29 12:16:56,,,,,,,,,2020-09-29T12:16:56.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381817,2020-09-29 12:16:57,,,,,,,,,2020-09-29T12:16:57.535Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381818,2020-09-29 12:16:58,,,,,,,,,2020-09-29T12:16:58.839Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381819,2020-09-29 12:16:59,,,,,,,,,2020-09-29T12:17:00.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381821,2020-09-29 12:17:01,,,,,,,,,2020-09-29T12:17:01.460Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381822,2020-09-29 12:17:02,,,,,,,,,2020-09-29T12:17:02.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381823,2020-09-29 12:17:03,,,,,,,,,2020-09-29T12:17:04.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381825,2020-09-29 12:17:05,,,,,,,,,2020-09-29T12:17:05.374Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381826,2020-09-29 12:17:06,,,,,,,,,2020-09-29T12:17:06.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381827,2020-09-29 12:17:07,,,,,,,,,2020-09-29T12:17:07.985Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381829,2020-09-29 12:17:09,,,,,,,,,2020-09-29T12:17:09.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381830,2020-09-29 12:17:10,,,,,,,,,2020-09-29T12:17:10.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381831,2020-09-29 12:17:11,,,,,,,,,2020-09-29T12:17:11.909Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381833,2020-09-29 12:17:13,,,,,,,,,2020-09-29T12:17:13.213Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381834,2020-09-29 12:17:14,,,,,,,,,2020-09-29T12:17:14.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381835,2020-09-29 12:17:15,,,,,,,,,2020-09-29T12:17:15.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381836,2020-09-29 12:17:16,,,,,,,,,2020-09-29T12:17:17.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381838,2020-09-29 12:17:18,,,,,,,,,2020-09-29T12:17:18.443Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
