total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation
1601381697,2020-09-29 12:14:57,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392199341990.0,,
1601381700,2020-09-29 12:15:00,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392203788248.0,52.0,6.0
1601381702,2020-09-29 12:15:02,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392203754779.0,53.1,0.0
1601381702,2020-09-29 12:15:02,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392203624512.0,326.4,0.0
1601381702,2020-09-29 12:15:02,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392203701502.0,53.4,0.3
1601381702,2020-09-29 12:15:02,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392203695430.0,53.4,0.3
1601381704,2020-09-29 12:15:04,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392205271503.0,,
1601381704,2020-09-29 12:15:04,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392205785431.0,,
1601381705,2020-09-29 12:15:05,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392208404726.0,52.0,6.0
1601381706,2020-09-29 12:15:06,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392208360880.0,331.4,0.0
1601381709,2020-09-29 12:15:09,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392212914190.0,52.0,6.0
1601381714,2020-09-29 12:15:14,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392218068640.0,52.0,6.0
1601381714,2020-09-29 12:15:14,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392212878920.0,144.6,1.5
1601381716,2020-09-29 12:15:16,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392218058150.0,,
1601381716,2020-09-29 12:15:16,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392218054569.0,149.0,3.7
1601381718,2020-09-29 12:15:18,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392220134787.0,54.3,0.0
1601381718,2020-09-29 12:15:18,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392220121070.0,,
1601381718,2020-09-29 12:15:18,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392220085436.0,54.3,0.0
1601381719,2020-09-29 12:15:19,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392221095597.0,,
1601381719,2020-09-29 12:15:19,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392221068738.0,54.0,0.0
1601381719,2020-09-29 12:15:19,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392221134948.0,51.6,7.4
1601381719,2020-09-29 12:15:19,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392222632965.0,52.0,6.0
1601381720,2020-09-29 12:15:20,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392222116379.0,,
1601381720,2020-09-29 12:15:20,,0.0,FHSS,,210,active,2440000000.0,ISM 2.4 GHz,1601391964946692.0,1601392222072380.0,,
1601381720,2020-09-29 12:15:20,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392222136811.0,,
1601381720,2020-09-29 12:15:20,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392222126378.0,,
1601381721,2020-09-29 12:15:21,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392222266509.0,54.6,0.0
1601381721,2020-09-29 12:15:21,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392222634951.0,162.0,0.0
1601381723,2020-09-29 12:15:23,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392227239733.0,52.0,6.0
1601381725,2020-09-29 12:15:25,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392227219371.0,57.7,0.0
1601381727,2020-09-29 12:15:27,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392229066918.0,,
1601381728,2020-09-29 12:15:28,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392231782980.0,52.0,6.0
1601381729,2020-09-29 12:15:29,,0.0,FHSS,,212,active,2440000000.0,ISM 2.4 GHz,1601388408376843.0,1601392231185646.0,,
1601381732,2020-09-29 12:15:32,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392236103236.0,52.0,6.0
1601381737,2020-09-29 12:15:37,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392240464825.0,52.0,6.0
1601381737,2020-09-29 12:15:37,,0.0,FHSS,,212,active,2440000000.0,ISM 2.4 GHz,1601388408376843.0,1601392238694363.0,54.2,0.0
1601381738,2020-09-29 12:15:38,,0.0,FHSS,,212,active,2440000000.0,ISM 2.4 GHz,1601388408376843.0,1601392239528372.0,,
1601381738,2020-09-29 12:15:38,,0.0,FHSS,,213,active,2440000000.0,ISM 2.4 GHz,1601391165583404.0,1601392239340912.0,,
1601381739,2020-09-29 12:15:39,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392240321870.0,161.9,0.0
1601381739,2020-09-29 12:15:39,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392240452288.0,160.4,1.7
1601381747,2020-09-29 12:15:47,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392245285114.0,158.1,0.6
1601381747,2020-09-29 12:15:47,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392245300372.0,158.6,0.6
1601381749,2020-09-29 12:15:49,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392250486249.0,,
1601381749,2020-09-29 12:15:49,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392250487254.0,,
1601381751,2020-09-29 12:15:51,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392255071502.0,52.0,6.0
1601381756,2020-09-29 12:15:56,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392259471655.0,52.0,6.0
1601381757,2020-09-29 12:15:57,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392259459969.0,147.3,0.0
1601381760,2020-09-29 12:16:00,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392263815083.0,52.0,6.0
1601381761,2020-09-29 12:16:01,,0.0,FHSS,,214,active,2440000000.0,ISM 2.4 GHz,1601392236880022.0,1601392263267539.0,79.6,0.0
1601381762,2020-09-29 12:16:02,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392263807515.0,330.1,1.6
1601381765,2020-09-29 12:16:05,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392268504344.0,52.0,6.0
1601381767,2020-09-29 12:16:07,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392268470787.0,,
1601381767,2020-09-29 12:16:07,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392268529333.0,144.2,0.0
1601381768,2020-09-29 12:16:08,,0.0,FHSS,,214,active,2440000000.0,ISM 2.4 GHz,1601392236880022.0,1601392270435622.0,,
1601381769,2020-09-29 12:16:09,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392273028715.0,52.0,6.0
1601381770,2020-09-29 12:16:10,,0.0,FHSS,,214,active,2440000000.0,ISM 2.4 GHz,1601392236880022.0,1601392271461164.0,75.6,0.2
1601381771,2020-09-29 12:16:11,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392273015457.0,53.4,8.2
1601381771,2020-09-29 12:16:11,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392272982044.0,323.1,0.0
1601381774,2020-09-29 12:16:14,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392277573051.0,52.0,6.0
1601381778,2020-09-29 12:16:18,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392281717614.0,52.0,6.0
1601381778,2020-09-29 12:16:18,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392277469109.0,161.0,0.0
1601381778,2020-09-29 12:16:18,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392277761552.0,,
1601381779,2020-09-29 12:16:19,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392281662362.0,,
1601381779,2020-09-29 12:16:19,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392277775459.0,,
1601381780,2020-09-29 12:16:20,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392281675104.0,158.5,1.8
1601381780,2020-09-29 12:16:20,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392282344806.0,,
1601381781,2020-09-29 12:16:21,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392282850739.0,,
1601381781,2020-09-29 12:16:21,,0.0,FHSS,,214,active,2440000000.0,ISM 2.4 GHz,1601392236880022.0,1601392283542976.0,,
1601381782,2020-09-29 12:16:22,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392286080039.0,52.0,6.0
1601381787,2020-09-29 12:16:27,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392290904401.0,52.0,6.0
1601381789,2020-09-29 12:16:29,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392290894818.0,48.9,0.7
1601381789,2020-09-29 12:16:29,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392290865465.0,49.5,0.2
1601381789,2020-09-29 12:16:29,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392290884816.0,49.4,0.6
1601381791,2020-09-29 12:16:31,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392292965466.0,,
1601381792,2020-09-29 12:16:32,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392295500925.0,52.0,6.0
1601381793,2020-09-29 12:16:33,,0.0,FHSS,,212,active,2440000000.0,ISM 2.4 GHz,1601388408376843.0,1601392294955704.0,56.6,0.9
1601381793,2020-09-29 12:16:33,,0.0,FHSS,,212,active,2440000000.0,ISM 2.4 GHz,1601388408376843.0,1601392295110906.0,,
1601381794,2020-09-29 12:16:34,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392295425466.0,61.4,3.0
1601381794,2020-09-29 12:16:34,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392295484816.0,55.5,2.7
1601381794,2020-09-29 12:16:34,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392295494819.0,55.4,2.4
1601381794,2020-09-29 12:16:34,,0.0,FHSS,,210,active,2440000000.0,ISM 2.4 GHz,1601391964946692.0,1601392295460819.0,52.8,0.0
1601381796,2020-09-29 12:16:36,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392300229308.0,52.0,6.0
1601381799,2020-09-29 12:16:39,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392300665469.0,,
1601381800,2020-09-29 12:16:40,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392304265925.0,52.0,6.0
1601381803,2020-09-29 12:16:43,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392304903898.0,242.0,0.0
1601381803,2020-09-29 12:16:43,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392304961832.0,242.0,0.0
1601381805,2020-09-29 12:16:45,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392309016820.0,52.0,6.0
1601381811,2020-09-29 12:16:51,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392314832651.0,52.0,6.0
1601381811,2020-09-29 12:16:51,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392308856195.0,144.7,0.0
1601381811,2020-09-29 12:16:51,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392309013222.0,143.8,1.0
1601381813,2020-09-29 12:16:53,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392314654826.0,,
1601381815,2020-09-29 12:16:55,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392316661273.0,140.0,2.5
1601381815,2020-09-29 12:16:55,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392319203502.0,52.0,6.0
1601381815,2020-09-29 12:16:55,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392316669217.0,140.4,2.3
1601381816,2020-09-29 12:16:56,,0.0,FHSS,,213,active,2440000000.0,ISM 2.4 GHz,1601391165583404.0,1601392317498549.0,125.1,15.0
1601381816,2020-09-29 12:16:56,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392317672307.0,138.3,0.0
1601381816,2020-09-29 12:16:56,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392317674843.0,141.2,2.9
1601381817,2020-09-29 12:16:57,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392319194828.0,49.8,0.0
1601381817,2020-09-29 12:16:57,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392318656955.0,140.8,0.7
1601381817,2020-09-29 12:16:57,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392318709765.0,,
1601381817,2020-09-29 12:16:57,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392319166274.0,,
1601381817,2020-09-29 12:16:57,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392319161548.0,58.4,4.6
1601381817,2020-09-29 12:16:57,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392319155476.0,55.0,1.1
1601381822,2020-09-29 12:17:02,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392323945478.0,,
1601381822,2020-09-29 12:17:02,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392323941550.0,,
1601381822,2020-09-29 12:17:02,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392323907274.0,147.8,1.0
1601381822,2020-09-29 12:17:02,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392323914717.0,72.3,0.0
1601381824,2020-09-29 12:17:04,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392325672250.0,151.4,0.0
1601381824,2020-09-29 12:17:04,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392325678825.0,151.4,0.0
1601381825,2020-09-29 12:17:05,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392328386338.0,52.0,6.0
1601381825,2020-09-29 12:17:05,,0.0,FHSS,,213,active,2440000000.0,ISM 2.4 GHz,1601391165583404.0,1601392326463569.0,157.2,0.0
1601381825,2020-09-29 12:17:05,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392326643604.0,,
1601381825,2020-09-29 12:17:05,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392326664419.0,,
1601381829,2020-09-29 12:17:09,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392332798929.0,52.0,6.0
1601381834,2020-09-29 12:17:14,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392337367039.0,52.0,6.0
1601381835,2020-09-29 12:17:15,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392337351373.0,139.6,0.0
1601381835,2020-09-29 12:17:15,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392337294835.0,,
1601381838,2020-09-29 12:17:18,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392342015701.0,52.0,6.0
1601381843,2020-09-29 12:17:23,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392347041787.0,52.0,6.0
1601381843,2020-09-29 12:17:23,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392342034837.0,54.4,3.1
1601381843,2020-09-29 12:17:23,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392341891620.0,,
1601381843,2020-09-29 12:17:23,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392341941556.0,52.5,3.7
1601381843,2020-09-29 12:17:23,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392342005484.0,53.3,3.6
1601381843,2020-09-29 12:17:23,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392342024836.0,55.3,3.5
1601381844,2020-09-29 12:17:24,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392343135485.0,,
1601381845,2020-09-29 12:17:25,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392346734838.0,,
1601381845,2020-09-29 12:17:25,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392347031559.0,,
1601381848,2020-09-29 12:17:28,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392351781367.0,52.0,6.0
1601381850,2020-09-29 12:17:30,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392351781560.0,55.3,2.1
1601381850,2020-09-29 12:17:30,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392351805488.0,54.7,0.4
1601381850,2020-09-29 12:17:30,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392351764840.0,55.2,0.6
1601381852,2020-09-29 12:17:32,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392355893972.0,52.0,6.0
1601381854,2020-09-29 12:17:34,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392356061562.0,,
1601381856,2020-09-29 12:17:36,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392360197964.0,52.0,6.0
1601381859,2020-09-29 12:17:39,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392360962453.0,142.1,0.0
1601381861,2020-09-29 12:17:41,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392364895330.0,52.0,6.0
1601381866,2020-09-29 12:17:46,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392370166485.0,52.0,6.0
1601381867,2020-09-29 12:17:47,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392364844846.0,53.2,1.2
1601381867,2020-09-29 12:17:47,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392364854847.0,53.1,1.7
1601381867,2020-09-29 12:17:47,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392364842510.0,143.5,7.9
1601381868,2020-09-29 12:17:48,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392365907758.0,,
1601381869,2020-09-29 12:17:49,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392370154848.0,49.0,1.3
1601381869,2020-09-29 12:17:49,,0.0,FHSS,,210,active,2440000000.0,ISM 2.4 GHz,1601391964946692.0,1601392370110846.0,49.1,1.4
1601381869,2020-09-29 12:17:49,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392370075495.0,,
1601381869,2020-09-29 12:17:49,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392370094848.0,49.1,1.3
1601381871,2020-09-29 12:17:51,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392374899010.0,55.0,2.0
1601381873,2020-09-29 12:17:53,,0.0,FHSS,,207,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601392374914849.0,54.9,1.1
1601381873,2020-09-29 12:17:53,,0.0,FHSS,,210,active,2440000000.0,ISM 2.4 GHz,1601391964946692.0,1601392374900850.0,55.3,1.3
1601381873,2020-09-29 12:17:53,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392374791570.0,55.6,2.1
1601381873,2020-09-29 12:17:53,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392374835498.0,55.5,0.7
1601381873,2020-09-29 12:17:53,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392374864850.0,54.5,0.9
1601381876,2020-09-29 12:17:56,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392379504705.0,55.0,2.0
1601381878,2020-09-29 12:17:58,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392379731571.0,,
1601381878,2020-09-29 12:17:58,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392379795499.0,,
1601381880,2020-09-29 12:18:00,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392383727754.0,55.0,3.0
1601381885,2020-09-29 12:18:05,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392388353902.0,55.0,3.0
1601381887,2020-09-29 12:18:07,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392388325503.0,52.5,0.4
1601381889,2020-09-29 12:18:09,,1.0,,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392392980669.0,56.0,3.0
1601381889,2020-09-29 12:18:09,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392390543662.0,55.5,1.1
1601381890,2020-09-29 12:18:10,,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392391512131.0,146.2,1.2
1601381890,2020-09-29 12:18:10,,1.0,FHSS,DJI Mavic Mini,206,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601392391507138.0,144.9,0.7
1601381891,2020-09-29 12:18:11,,1.0,FHSS,Hubsan,211,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601392392984856.0,55.5,0.5
1601381891,2020-09-29 12:18:11,,1.0,FHSS,DJI Mavic Pro short,209,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601392392905504.0,54.9,1.7
1601381891,2020-09-29 12:18:11,,1.0,FHSS,DJI Mavic Pro long,208,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601392392991577.0,55.7,0.3
