total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation
1601455384,2020-09-30 08:43:04,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463913966545.0,55.7,4.8
1601455385,2020-09-30 08:43:05,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463914930545.0,53.1,15.0
1601455385,2020-09-30 08:43:05,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463917100970.0,318.0,7.0
1601455385,2020-09-30 08:43:05,,0.0,FHSS,,34,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601463914936821.0,58.1,15.0
1601455385,2020-09-30 08:43:05,,0.0,FHSS,,48,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601463914633457.0,98.4,15.0
1601455385,2020-09-30 08:43:05,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463914951187.0,57.9,3.0
1601455387,2020-09-30 08:43:07,,0.0,FHSS,,34,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601463916143201.0,124.0,15.0
1601455387,2020-09-30 08:43:07,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463916977966.0,315.0,0.0
1601455387,2020-09-30 08:43:07,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463917063839.0,,
1601455390,2020-09-30 08:43:10,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463921873734.0,318.0,7.0
1601455392,2020-09-30 08:43:12,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463921860551.0,,
1601455393,2020-09-30 08:43:13,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463923411186.0,65.1,12.0
1601455393,2020-09-30 08:43:13,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463923470553.0,65.4,11.1
1601455394,2020-09-30 08:43:14,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463924486554.0,63.9,9.7
1601455394,2020-09-30 08:43:14,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463926344177.0,55.0,5.0
1601455395,2020-09-30 08:43:15,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463924467188.0,57.1,8.0
1601455395,2020-09-30 08:43:15,,0.0,FHSS,,45,active,2440000000.0,ISM 2.4 GHz,1601462520741364.0,1601463924387306.0,55.7,1.6
1601455395,2020-09-30 08:43:15,,0.0,FHSS,,49,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601463924188711.0,56.5,0.0
1601455396,2020-09-30 08:43:16,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463925611188.0,53.4,1.3
1601455397,2020-09-30 08:43:17,,0.0,FHSS,,49,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601463926680428.0,332.8,15.0
1601455397,2020-09-30 08:43:17,,0.0,FHSS,,49,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601463927080555.0,57.2,0.0
1601455397,2020-09-30 08:43:17,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463926647186.0,,
1601455397,2020-09-30 08:43:17,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463927087187.0,55.7,2.6
1601455397,2020-09-30 08:43:17,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463927080555.0,55.9,3.1
1601455399,2020-09-30 08:43:19,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463931255986.0,58.0,4.0
1601455404,2020-09-30 08:43:24,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463931300560.0,57.8,1.2
1601455405,2020-09-30 08:43:25,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463931816560.0,,
1601455405,2020-09-30 08:43:25,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463932051185.0,,
1601455405,2020-09-30 08:43:25,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463936584707.0,52.0,7.0
1601455408,2020-09-30 08:43:28,,0.0,FHSS,,49,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601463937510551.0,,
1601455408,2020-09-30 08:43:28,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463938196566.0,55.1,1.9
1601455409,2020-09-30 08:43:29,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463941190867.0,55.0,15.0
1601455409,2020-09-30 08:43:29,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463939250566.0,,
1601455410,2020-09-30 08:43:30,,0.0,FHSS,,51,active,2440000000.0,ISM 2.4 GHz,1601463873954239.0,1601463940229025.0,75.0,1.8
1601455410,2020-09-30 08:43:30,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463940226568.0,74.7,8.7
1601455411,2020-09-30 08:43:31,,0.0,FHSS,,40,active,2440000000.0,ISM 2.4 GHz,1601463219989435.0,1601463941239808.0,,
1601455411,2020-09-30 08:43:31,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,37,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601463940520568.0,,
1601455425,2020-09-30 08:43:45,,0.0,FHSS,,48,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601463955135557.0,,
1601455426,2020-09-30 08:43:46,,0.0,FHSS,,35,active,2440000000.0,ISM 2.4 GHz,1601461435201942.0,1601463956156127.0,,
1601455426,2020-09-30 08:43:46,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463958115033.0,55.0,15.0
1601455427,2020-09-30 08:43:47,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463957097829.0,234.0,0.0
1601455427,2020-09-30 08:43:47,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,36,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601463957327853.0,,
1601455431,2020-09-30 08:43:51,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463962768378.0,57.0,2.0
1601455436,2020-09-30 08:43:56,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463967993742.0,57.0,2.0
1601455440,2020-09-30 08:44:00,,0.0,FHSS,,47,active,2440000000.0,ISM 2.4 GHz,1601461460656308.0,1601463969981019.0,,
1601455440,2020-09-30 08:44:00,,0.0,FHSS,,48,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601463969983204.0,60.8,0.0
1601455440,2020-09-30 08:44:00,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463969973988.0,60.8,0.0
1601455441,2020-09-30 08:44:01,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463972446775.0,57.0,2.0
1601455442,2020-09-30 08:44:02,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463970961795.0,56.4,0.0
1601455442,2020-09-30 08:44:02,,0.0,FHSS,,35,active,2440000000.0,ISM 2.4 GHz,1601461435201942.0,1601463970977335.0,56.4,0.0
1601455443,2020-09-30 08:44:03,,0.0,FHSS,,35,active,2440000000.0,ISM 2.4 GHz,1601461435201942.0,1601463972112973.0,,
1601455443,2020-09-30 08:44:03,,0.0,FHSS,,48,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601463971930995.0,,
1601455443,2020-09-30 08:44:03,,0.0,FHSS,,50,active,2440000000.0,ISM 2.4 GHz,1601463219650685.0,1601463971745707.0,,
1601455443,2020-09-30 08:44:03,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463972210463.0,,
1601455445,2020-09-30 08:44:05,,1.0,,DJI OcuSync,281474977710656,active,2466500000.0,ISM 2.4 GHz,1601463455603024.0,1601463977010189.0,57.0,2.0
1601455449,2020-09-30 08:44:09,,0.0,FHSS,,45,active,2440000000.0,ISM 2.4 GHz,1601462520741364.0,1601463979172835.0,53.6,0.0
1601455449,2020-09-30 08:44:09,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463979116642.0,53.6,0.0
1601455450,2020-09-30 08:44:10,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463980205282.0,151.6,0.0
1601455450,2020-09-30 08:44:10,,0.0,FHSS,Cheerson Leopard 2,32,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601463980128255.0,151.6,0.0
1601455451,2020-09-30 08:44:11,,0.0,FHSS,Cheerson Leopard 2,32,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601463981331129.0,,
1601455451,2020-09-30 08:44:11,,1.0,FHSS,DJI Mavic Mini,33,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601463981354011.0,,
1601455451,2020-09-30 08:44:11,,0.0,FHSS,Cheerson Leopard 2,32,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601463981133557.0,53.8,0.0
1601455455,2020-09-30 08:44:15,,1.0,,DJI OcuSync,281474977710661,active,2446500000.0,ISM 2.4 GHz,1601463986566893.0,1601463986566893.0,,
1601455459,2020-09-30 08:44:19,,1.0,,DJI OcuSync,281474977710661,active,2456500000.0,ISM 2.4 GHz,1601463986566893.0,1601463990514901.0,56.0,2.0
1601455463,2020-09-30 08:44:23,,1.0,,DJI OcuSync,281474977710661,active,2456500000.0,ISM 2.4 GHz,1601463986566893.0,1601463995129733.0,56.0,2.0
1601455468,2020-09-30 08:44:28,,1.0,,DJI OcuSync,281474977710661,active,2456500000.0,ISM 2.4 GHz,1601463986566893.0,1601464000343380.0,56.0,2.0
1601455478,2020-09-30 08:44:38,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464009799578.0,142.0,15.0
1601455482,2020-09-30 08:44:42,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464014282192.0,142.0,15.0
1601455487,2020-09-30 08:44:47,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464018807843.0,142.0,15.0
1601455492,2020-09-30 08:44:52,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464024333084.0,142.0,15.0
1601455497,2020-09-30 08:44:57,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464029047402.0,55.0,1.0
1601455502,2020-09-30 08:45:02,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464033663920.0,55.0,1.0
1601455506,2020-09-30 08:45:06,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464037893532.0,311.0,1.0
1601455507,2020-09-30 08:45:07,,1.0,,DJI OcuSync,281474977710662,active,2466500000.0,ISM 2.4 GHz,1601464038441605.0,1601464038441605.0,56.0,3.0
1601455511,2020-09-30 08:45:11,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464042869943.0,311.0,1.0
1601455516,2020-09-30 08:45:16,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464047761426.0,314.0,1.0
1601455517,2020-09-30 08:45:17,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464046877845.0,,
1601455517,2020-09-30 08:45:17,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464047123555.0,312.7,0.1
1601455517,2020-09-30 08:45:17,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464046797002.0,313.0,0.0
1601455517,2020-09-30 08:45:17,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464047722241.0,,
1601455521,2020-09-30 08:45:21,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464052467945.0,314.0,1.0
1601455526,2020-09-30 08:45:26,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464057747491.0,314.0,1.0
1601455530,2020-09-30 08:45:30,,1.0,,DJI OcuSync,281474977710662,active,2466500000.0,ISM 2.4 GHz,1601464038441605.0,1601464062424623.0,56.0,3.0
1601455531,2020-09-30 08:45:31,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464062574623.0,242.0,1.0
1601455531,2020-09-30 08:45:31,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464060679053.0,,
1601455532,2020-09-30 08:45:32,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464062370421.0,,
1601455532,2020-09-30 08:45:32,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464061971066.0,241.6,0.7
1601455532,2020-09-30 08:45:32,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464061793475.0,244.6,1.8
1601455532,2020-09-30 08:45:32,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464061876138.0,242.8,0.0
1601455533,2020-09-30 08:45:33,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464062900997.0,56.8,1.5
1601455533,2020-09-30 08:45:33,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464062940271.0,58.3,1.3
1601455535,2020-09-30 08:45:35,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464067179228.0,243.0,1.0
1601455535,2020-09-30 08:45:35,,1.0,,DJI OcuSync,281474977710662,active,2466500000.0,ISM 2.4 GHz,1601464038441605.0,1601464066896384.0,58.0,8.0
1601455539,2020-09-30 08:45:39,,1.0,,DJI OcuSync,281474977710661,active,2406500000.0,ISM 2.4 GHz,1601463986566893.0,1601464071461355.0,243.0,1.0
1601455539,2020-09-30 08:45:39,,1.0,,DJI OcuSync,281474977710662,active,2466500000.0,ISM 2.4 GHz,1601464038441605.0,1601464071351355.0,54.0,3.0
1601455539,2020-09-30 08:45:39,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464068825910.0,,
1601455541,2020-09-30 08:45:41,,0.0,FHSS,,57,active,2440000000.0,ISM 2.4 GHz,1601463219989435.0,1601464070994233.0,,
1601455541,2020-09-30 08:45:41,,0.0,FHSS,,56,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601464070766949.0,239.9,3.5
1601455546,2020-09-30 08:45:46,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464076203200.0,,
1601455560,2020-09-30 08:46:00,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464090730027.0,58.0,4.0
1601455561,2020-09-30 08:46:01,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464091200030.0,69.6,0.0
1601455561,2020-09-30 08:46:01,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464090699927.0,241.7,0.9
1601455563,2020-09-30 08:46:03,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464092348516.0,,
1601455563,2020-09-30 08:46:03,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464092927291.0,54.2,1.0
1601455563,2020-09-30 08:46:03,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464095415523.0,242.0,2.0
1601455563,2020-09-30 08:46:03,,0.0,FHSS,,56,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601464092697456.0,55.7,0.2
1601455563,2020-09-30 08:46:03,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464092940418.0,,
1601455564,2020-09-30 08:46:04,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464093914497.0,,
1601455564,2020-09-30 08:46:04,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464093934969.0,53.3,0.4
1601455564,2020-09-30 08:46:04,,0.0,FHSS,,57,active,2440000000.0,ISM 2.4 GHz,1601463219989435.0,1601464093944969.0,53.4,0.5
1601455564,2020-09-30 08:46:04,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464093940968.0,53.5,0.9
1601455564,2020-09-30 08:46:04,,0.0,FHSS,,56,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601464093811516.0,,
1601455564,2020-09-30 08:46:04,,1.0,,DJI OcuSync,281474977710661,active,2426500000.0,ISM 2.4 GHz,1601463986566893.0,1601464096028023.0,56.0,4.0
1601455565,2020-09-30 08:46:05,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464095016000.0,59.1,0.1
1601455565,2020-09-30 08:46:05,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464095562163.0,315.5,0.0
1601455565,2020-09-30 08:46:05,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464095031902.0,56.3,3.7
1601455565,2020-09-30 08:46:05,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464095595584.0,,
1601455565,2020-09-30 08:46:05,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464095001181.0,55.4,3.0
1601455565,2020-09-30 08:46:05,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464095010690.0,58.1,0.0
1601455565,2020-09-30 08:46:05,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464095369930.0,243.4,0.7
1601455566,2020-09-30 08:46:06,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464096043972.0,,
1601455566,2020-09-30 08:46:06,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464095831180.0,56.9,1.9
1601455566,2020-09-30 08:46:06,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464096047181.0,,
1601455570,2020-09-30 08:46:10,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464100736696.0,59.4,0.4
1601455570,2020-09-30 08:46:10,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464100546696.0,58.2,0.4
1601455570,2020-09-30 08:46:10,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464100196696.0,,
1601455570,2020-09-30 08:46:10,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464100216196.0,315.9,0.0
1601455570,2020-09-30 08:46:10,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464100211179.0,48.2,1.6
1601455570,2020-09-30 08:46:10,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464100195639.0,317.1,0.9
1601455570,2020-09-30 08:46:10,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464100547181.0,,
1601455571,2020-09-30 08:46:11,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464101827529.0,,
1601455572,2020-09-30 08:46:12,,0.0,FHSS,,56,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601464101763049.0,35.8,15.0
1601455573,2020-09-30 08:46:13,,1.0,,DJI OcuSync,281474977710661,active,2476500000.0,ISM 2.4 GHz,1601463986566893.0,1601464104915835.0,59.0,4.0
1601455574,2020-09-30 08:46:14,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464103480698.0,,
1601455574,2020-09-30 08:46:14,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464104600699.0,56.8,0.7
1601455574,2020-09-30 08:46:14,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464104617181.0,57.6,0.9
1601455574,2020-09-30 08:46:14,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464104618314.0,,
1601455574,2020-09-30 08:46:14,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464104015879.0,148.7,0.0
1601455574,2020-09-30 08:46:14,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464103734379.0,147.7,1.1
1601455575,2020-09-30 08:46:15,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464104767802.0,56.3,0.4
1601455577,2020-09-30 08:46:17,,1.0,,DJI OcuSync,281474977710661,active,2476500000.0,ISM 2.4 GHz,1601463986566893.0,1601464109215745.0,59.0,4.0
1601455579,2020-09-30 08:46:19,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464109056702.0,59.5,4.5
1601455581,2020-09-30 08:46:21,,0.0,FHSS,,56,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601464110871179.0,57.8,1.0
1601455581,2020-09-30 08:46:21,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464110700702.0,55.0,1.1
1601455581,2020-09-30 08:46:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464111057180.0,56.6,1.9
1601455581,2020-09-30 08:46:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,59,active,2440000000.0,ISM 2.4 GHz,1601463475846718.0,1601464111086704.0,57.1,1.6
1601455582,2020-09-30 08:46:22,,0.0,FHSS,,56,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601464112034934.0,115.1,15.0
1601455582,2020-09-30 08:46:22,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464111690214.0,58.8,1.3
1601455582,2020-09-30 08:46:22,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464113619536.0,60.0,4.0
1601455583,2020-09-30 08:46:23,,0.0,FHSS,,60,active,2440000000.0,ISM 2.4 GHz,1601464070079071.0,1601464112700221.0,57.2,1.3
1601455583,2020-09-30 08:46:23,,1.0,FHSS,DJI Mavic Mini,53,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464113232342.0,,
1601455583,2020-09-30 08:46:23,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,58,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601464113033535.0,57.9,2.3
