total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,DianaTargetsTargetClassification_model,DianaTargetsTargetClassification_score,channels
1601387982,2020-09-29 13:59:42,,,,,,1000.0,27.131266999999998,10.209114999999999,78.0,controller,DJI-MAVIC-2-PRO,0.587318,0
1601387982,2020-09-29 13:59:42,,,,,,1000.0,26.33205,10.209114999999999,85.0,controller,DJI-MAVIC-2-PRO,0.552244,0
1601387982,2020-09-29 13:59:42,738063.7,51.519137,5.857951,31.0,1.0,1000.0,26.957687,10.209114999999999,79.0,controller,DJI-MAVIC-2-PRO,0.587318,0
1601387984,2020-09-29 13:59:44,,,,,,1000.0,25.91139200000001,6.488192,90.0,controller,DJI-MAVIC-2-PRO,0.833333,1
1601387984,2020-09-29 13:59:44,738063.7,51.519137,5.857951,31.0,2.0,1.0,23.149112,6.488192,123.0,aircraft,Unknown,0.333333,1
1601387984,2020-09-29 13:59:44,,,,,,1000.0,26.848015000000004,6.488192,80.0,controller,DJI-MAVIC-2-PRO,0.5471739999999999,1
1601387987,2020-09-29 13:59:47,738063.7,51.519137,5.857951,31.0,3.0,1001.0,17.251615,71.02691300000002,244.0,aircraft,DJI-MAVIC-2-PRO,0.666667,2
1601387987,2020-09-29 13:59:47,,,,,,1001.0,12.061763000000001,71.02691300000002,444.0,aircraft,DJI-MAVIC-2-PRO,0.366667,2
1601387989,2020-09-29 13:59:49,738063.7,51.519137,5.857951,31.0,1.0,0.0,6.808688,112.57534799999999,812.0,controller,Unknown,0.2,0
1601387994,2020-09-29 13:59:54,738063.7,51.519137,5.857951,31.0,2.0,1.0,23.837267,12.658218,114.0,aircraft,Unknown,0.366667,1
1601387994,2020-09-29 13:59:54,,,,,,1000.0,24.447135999999997,12.658218,106.0,controller,DJI-MAVIC-2-PRO,0.565008,1
1601387994,2020-09-29 13:59:54,,,,,,0.0,12.819313000000001,12.658218,406.0,controller,Unknown,0.23333299999999998,1
1601387996,2020-09-29 13:59:56,738063.7,51.519137,5.857951,31.0,3.0,1001.0,21.824419,1.419935,144.0,aircraft,DJI-MAVIC-2-PRO,0.465635,2
1601387996,2020-09-29 13:59:56,,,,,,1001.0,18.761245000000002,1.419935,205.0,aircraft,DJI-MAVIC-2-PRO,0.565673,2
1601387998,2020-09-29 13:59:58,738063.7,51.519137,5.857951,31.0,1.0,0.0,16.099277999999998,-22.061811,278.0,controller,Unknown,0.333333,0
1601388002,2020-09-29 14:00:02,738063.7,51.519137,5.857951,31.0,2.0,0.0,23.958906,7.4033240000000005,112.0,controller,Unknown,0.442749,1
1601388002,2020-09-29 14:00:02,,,,,,1000.0,23.164394,7.4033240000000005,123.0,controller,DJI-MAVIC-2-PRO,0.490569,1
1601388002,2020-09-29 14:00:02,,,,,,1000.0,21.610813,7.4033240000000005,147.0,controller,DJI-MAVIC-2-PRO,0.48997299999999994,1
1601388005,2020-09-29 14:00:05,738063.7,51.519137,5.857951,31.0,3.0,1.0,21.707157000000002,74.65989300000003,146.0,aircraft,Unknown,0.3,2
1601388005,2020-09-29 14:00:05,,,,,,1001.0,15.139494000000001,74.65989300000003,311.0,aircraft,DJI-MAVIC-2-PRO,0.666667,2
1601388008,2020-09-29 14:00:08,738063.7,51.519137,5.857951,31.0,1.0,0.0,19.307782999999997,11.651622999999999,192.0,controller,Unknown,0.428989,0
1601388008,2020-09-29 14:00:08,,,,,,0.0,17.104309,11.651622999999999,248.0,controller,Unknown,0.291549,0
1601388008,2020-09-29 14:00:08,,,,,,0.0,18.31449,11.651622999999999,216.0,controller,Unknown,0.266667,0
1601388011,2020-09-29 14:00:11,,,,,,1000.0,23.125485,4.010599,124.0,controller,DJI-MAVIC-2-PRO,0.488829,1
1601388011,2020-09-29 14:00:11,,,,,,1000.0,23.399901,4.010599,120.0,controller,DJI-MAVIC-2-PRO,0.488233,1
1601388011,2020-09-29 14:00:11,738063.7,51.519137,5.857951,31.0,2.0,1000.0,23.706684,4.010599,116.0,controller,DJI-MAVIC-2-PRO,0.550107,1
1601388014,2020-09-29 14:00:14,738063.7,51.519137,5.857951,31.0,3.0,1001.0,15.428559,83.95733100000002,301.0,aircraft,DJI-MAVIC-2-PRO,0.6,2
1601388014,2020-09-29 14:00:14,,,,,,1.0,15.730711,83.95733100000002,291.0,aircraft,Unknown,0.23014400000000002,2
1601388017,2020-09-29 14:00:17,738063.7,51.519137,5.857951,31.0,1.0,0.0,19.379835,93.82830799999999,191.0,controller,Unknown,0.164711,0
1601388017,2020-09-29 14:00:17,,,,,,0.0,13.118788,93.82830799999999,393.0,controller,Unknown,0.399617,0
1601388017,2020-09-29 14:00:17,,,,,,0.0,12.239203,93.82830799999999,435.0,controller,Unknown,0.349188,0
1601388020,2020-09-29 14:00:20,738063.7,51.519137,5.857951,31.0,2.0,0.0,15.377195,74.215365,303.0,controller,Unknown,0.2,1
1601388020,2020-09-29 14:00:20,,,,,,1000.0,9.935485,74.215365,567.0,controller,DJI-MAVIC-2-PRO,0.41768599999999995,1
1601388020,2020-09-29 14:00:20,,,,,,0.0,10.151164,74.215365,553.0,controller,Unknown,0.266667,1
1601388023,2020-09-29 14:00:23,738063.7,51.519137,5.857951,31.0,3.0,1.0,17.960369,87.795876,225.0,aircraft,Unknown,0.3,2
1601388023,2020-09-29 14:00:23,,,,,,1.0,17.594025,87.795876,234.0,aircraft,Unknown,0.266667,2
1601388026,2020-09-29 14:00:26,738063.7,51.519137,5.857951,31.0,1.0,1000.0,24.983392000000002,12.272724,100.0,controller,DJI-MAVIC-2-PRO,0.5539850000000001,0
1601388026,2020-09-29 14:00:26,,,,,,1000.0,24.80525,12.272724,102.0,controller,DJI-MAVIC-2-PRO,0.766667,0
1601388026,2020-09-29 14:00:26,,,,,,0.0,24.893419,12.272724,101.0,controller,Unknown,0.427609,0
1601388029,2020-09-29 14:00:29,738063.7,51.519137,5.857951,31.0,2.0,0.0,25.048627,93.526628,99.0,controller,Unknown,0.381853,1
1601388029,2020-09-29 14:00:29,,,,,,1000.0,24.658238,93.526628,104.0,controller,DJI-MAVIC-2-PRO,0.5539850000000001,1
1601388029,2020-09-29 14:00:29,,,,,,1001.0,15.824951,93.526628,287.0,aircraft,DJI-MAVIC-2-PRO,0.733333,1
1601388032,2020-09-29 14:00:32,738063.7,51.519137,5.857951,31.0,3.0,1001.0,14.251460999999999,77.016432,345.0,aircraft,DJI-MAVIC-2-PRO,0.666667,2
1601388032,2020-09-29 14:00:32,,,,,,1.0,16.70518,77.016432,260.0,aircraft,Unknown,0.266667,2
1601388035,2020-09-29 14:00:35,738063.7,51.519137,5.857951,31.0,1.0,20000.0,10.823282,102.513759,512.0,controller,Wifi-Bluetooth,0.5,0
1601388038,2020-09-29 14:00:38,738063.7,51.519137,5.857951,31.0,2.0,1.0,24.1405,5.147083,110.0,aircraft,Unknown,0.333333,1
1601388038,2020-09-29 14:00:38,,,,,,0.0,26.713727000000002,5.147083,82.0,controller,Unknown,0.333333,1
1601388038,2020-09-29 14:00:38,,,,,,0.0,26.138775,5.147083,87.0,controller,Unknown,0.4433220000000001,1
1601388041,2020-09-29 14:00:41,738063.7,51.519137,5.857951,31.0,3.0,1.0,15.541388000000001,76.39108900000002,297.0,aircraft,Unknown,0.23333299999999998,2
1601388041,2020-09-29 14:00:41,,,,,,1.0,17.255511,76.39108900000002,244.0,aircraft,Unknown,0.333333,2
1601388044,2020-09-29 14:00:44,738063.7,51.519137,5.857951,31.0,1.0,1000.0,28.475272999999998,3.819752,67.0,controller,DJI-MAVIC-2-PRO,0.533333,0
1601388044,2020-09-29 14:00:44,,,,,,1000.0,27.621559,3.819752,74.0,controller,DJI-MAVIC-2-PRO,0.566667,0
1601388044,2020-09-29 14:00:44,,,,,,1000.0,27.19909,3.819752,77.0,controller,DJI-MAVIC-2-PRO,0.587318,0
1601388047,2020-09-29 14:00:47,,,,,,0.0,22.492005,98.055216,133.0,controller,Unknown,0.29033000000000003,1
1601388047,2020-09-29 14:00:47,738063.7,51.519137,5.857951,31.0,2.0,1.0,22.192736,98.055216,138.0,aircraft,Unknown,0.441771,1
1601388047,2020-09-29 14:00:47,,,,,,0.0,27.937721999999997,98.055216,71.0,controller,Unknown,0.310367,1
1601388050,2020-09-29 14:00:50,738063.7,51.519137,5.857951,31.0,3.0,1001.0,19.487527,5.689733,188.0,aircraft,DJI-MAVIC-2-PRO,0.666667,2
1601388050,2020-09-29 14:00:50,,,,,,1001.0,16.930383,5.689733,253.0,aircraft,DJI-MAVIC-2-PRO,0.666667,2
1601388053,2020-09-29 14:00:53,,,,,,1000.0,29.070121999999998,99.799801,62.0,controller,DJI-MAVIC-2-PRO,0.55803,0
1601388053,2020-09-29 14:00:53,738063.7,51.519137,5.857951,31.0,1.0,1000.0,29.667004,99.799801,58.0,controller,DJI-MAVIC-2-PRO,0.766667,0
1601388053,2020-09-29 14:00:53,,,,,,0.0,29.589090000000002,99.799801,59.0,controller,Unknown,0.42228999999999994,0
1601388056,2020-09-29 14:00:56,,,,,,0.0,24.638133,95.371674,104.0,controller,Unknown,0.417023,1
1601388056,2020-09-29 14:00:56,,,,,,1000.0,30.168563,95.371674,55.0,controller,DJI-MAVIC-2-PRO,0.587318,1
1601388056,2020-09-29 14:00:56,738063.7,51.519137,5.857951,31.0,2.0,1001.0,27.477134999999997,95.371674,75.0,aircraft,DJI-MAVIC-2-PRO,0.533333,1
1601388059,2020-09-29 14:00:59,738063.7,51.519137,5.857951,31.0,3.0,1001.0,16.845260999999994,4.401429,256.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,2
1601388059,2020-09-29 14:00:59,,,,,,0.0,8.415443,4.401429,675.0,controller,Unknown,0.366667,2
1601388062,2020-09-29 14:01:02,738063.7,51.519137,5.857951,31.0,1.0,1001.0,15.736194,76.188773,290.0,aircraft,DJI-MAVIC-2-PRO,0.4,0
1601388062,2020-09-29 14:01:02,,,,,,0.0,19.187442,76.188773,195.0,controller,Unknown,0.333333,0
1601388065,2020-09-29 14:01:05,738063.7,51.519137,5.857951,31.0,2.0,1.0,23.957682000000002,7.9903369999999985,112.0,aircraft,Unknown,0.4,1
1601388065,2020-09-29 14:01:05,,,,,,1000.0,23.676375,7.9903369999999985,116.0,controller,DJI-MAVIC-2-PRO,0.557363,1
1601388065,2020-09-29 14:01:05,,,,,,1000.0,24.254234,7.9903369999999985,109.0,controller,DJI-MAVIC-2-PRO,0.554818,1
1601388068,2020-09-29 14:01:08,,,,,,16000.0,6.990345,7.532725,796.0,controller,DJI-Phantom-4F,0.5,2
1601388068,2020-09-29 14:01:08,738063.7,51.519137,5.857951,31.0,3.0,1001.0,20.956064,7.532725,159.0,aircraft,DJI-MAVIC-2-PRO,0.565673,2
1601388068,2020-09-29 14:01:08,,,,,,1000.0,25.947613,7.532725,89.0,controller,DJI-MAVIC-2-PRO,0.468693,2
1601388072,2020-09-29 14:01:12,738063.7,51.519137,5.857951,31.0,1.0,1001.0,19.66457,77.96463100000003,185.0,aircraft,DJI-MAVIC-2-PRO,0.333333,0
1601388072,2020-09-29 14:01:12,,,,,,0.0,15.775379000000001,77.96463100000003,289.0,controller,Unknown,0.23333299999999998,0
1601388072,2020-09-29 14:01:12,,,,,,0.0,9.619961,77.96463100000003,588.0,controller,Unknown,0.256075,0
1601388074,2020-09-29 14:01:14,,,,,,1000.0,28.886815000000002,7.4811460000000025,64.0,controller,DJI-MAVIC-2-PRO,0.548157,1
1601388074,2020-09-29 14:01:14,738063.7,51.519137,5.857951,31.0,2.0,1001.0,25.273145,7.4811460000000025,97.0,aircraft,DJI-MAVIC-2-PRO,0.633333,1
1601388074,2020-09-29 14:01:14,,,,,,1000.0,29.169921999999996,7.4811460000000025,61.0,controller,DJI-MAVIC-2-PRO,0.5159159999999999,1
1601388077,2020-09-29 14:01:17,,,,,,16001.0,12.145899,93.43842099999999,439.0,aircraft,DJI-Phantom-4F,0.43333299999999997,2
1601388077,2020-09-29 14:01:17,,,,,,0.0,7.825512,93.43842099999999,723.0,controller,Unknown,0.0,2
1601388077,2020-09-29 14:01:17,738063.7,51.519137,5.857951,31.0,3.0,0.0,20.424372,93.43842099999999,169.0,controller,Unknown,0.40613499999999997,2
1601388080,2020-09-29 14:01:20,,,,,,0.0,21.960497,82.319123,142.0,controller,Unknown,0.327414,0
1601388080,2020-09-29 14:01:20,,,,,,1000.0,28.463032000000002,82.319123,67.0,controller,DJI-MAVIC-2-PRO,0.573389,0
1601388080,2020-09-29 14:01:20,738063.7,51.519137,5.857951,31.0,1.0,1.0,23.856949,82.319123,114.0,aircraft,Unknown,0.366667,0
1601388084,2020-09-29 14:01:24,738063.7,51.519137,5.857951,31.0,2.0,1000.0,29.07057,95.650245,62.0,controller,DJI-MAVIC-2-PRO,0.5855779999999999,1
1601388084,2020-09-29 14:01:24,,,,,,1000.0,28.207746999999998,95.650245,69.0,controller,DJI-MAVIC-2-PRO,0.476837,1
1601388084,2020-09-29 14:01:24,,,,,,0.0,15.538626999999998,95.650245,297.0,controller,Unknown,0.21859099999999998,1
1601388086,2020-09-29 14:01:26,738063.7,51.519137,5.857951,31.0,3.0,1.0,26.981060999999997,92.290407,79.0,aircraft,Unknown,0.266667,2
1601388086,2020-09-29 14:01:26,,,,,,1001.0,19.538463,92.290407,187.0,aircraft,DJI-MAVIC-2-PRO,0.5578310000000001,2
1601388089,2020-09-29 14:01:29,738063.7,51.519137,5.857951,31.0,1.0,1.0,24.590895,84.181361,104.0,aircraft,Unknown,0.266667,0
1601388089,2020-09-29 14:01:29,,,,,,0.0,15.720394,84.181361,291.0,controller,Unknown,0.366667,0
1601388089,2020-09-29 14:01:29,,,,,,1000.0,7.991128999999999,84.181361,709.0,controller,DJI-MAVIC-2-PRO,0.43333299999999997,0
1601388092,2020-09-29 14:01:32,,,,,,1000.0,24.835794,95.330176,102.0,controller,DJI-MAVIC-2-PRO,0.5400560000000001,1
1601388092,2020-09-29 14:01:32,738063.7,51.519137,5.857951,31.0,2.0,1000.0,26.057767000000002,95.330176,88.0,controller,DJI-MAVIC-2-PRO,0.573389,1
1601388092,2020-09-29 14:01:32,,,,,,1000.0,25.46273,95.330176,94.0,controller,DJI-MAVIC-2-PRO,0.590696,1
1601388095,2020-09-29 14:01:35,738063.7,51.519137,5.857951,31.0,3.0,1.0,17.9199,90.244469,226.0,aircraft,Unknown,0.439916,2
1601388095,2020-09-29 14:01:35,,,,,,1.0,19.502375,90.244469,188.0,aircraft,Unknown,0.266667,2
1601388095,2020-09-29 14:01:35,,,,,,1000.0,24.403779999999998,90.244469,107.0,controller,DJI-MAVIC-2-PRO,0.585381,2
1601388098,2020-09-29 14:01:38,,,,,,0.0,9.211857,85.04086099999998,616.0,controller,Unknown,0.342616,0
1601388098,2020-09-29 14:01:38,738063.7,51.519137,5.857951,31.0,1.0,1.0,24.63331,85.04086099999998,104.0,aircraft,Unknown,0.366667,0
1601388098,2020-09-29 14:01:38,,,,,,0.0,13.699195999999999,85.04086099999998,367.0,controller,Unknown,0.23333299999999998,0
1601388102,2020-09-29 14:01:42,,,,,,0.0,25.347951000000002,97.945365,96.0,controller,Unknown,0.441853,1
1601388102,2020-09-29 14:01:42,,,,,,1000.0,25.736785,97.945365,91.0,controller,DJI-MAVIC-2-PRO,0.470195,1
1601388102,2020-09-29 14:01:42,738063.7,51.519137,5.857951,31.0,2.0,1000.0,26.438765000000004,97.945365,84.0,controller,DJI-MAVIC-2-PRO,0.5539850000000001,1
1601388104,2020-09-29 14:01:44,738063.7,51.519137,5.857951,31.0,3.0,1001.0,14.088485999999998,88.525328,351.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,2
1601388104,2020-09-29 14:01:44,,,,,,0.0,15.236626000000001,88.525328,308.0,controller,Unknown,0.252717,2
1601388107,2020-09-29 14:01:47,738063.7,51.519137,5.857951,31.0,1.0,1001.0,22.621732,84.193898,131.0,aircraft,DJI-MAVIC-2-PRO,0.5,0
1601388107,2020-09-29 14:01:47,,,,,,0.0,15.542948,84.193898,297.0,controller,Unknown,0.333333,0
1601388110,2020-09-29 14:01:50,738063.7,51.519137,5.857951,31.0,2.0,1000.0,25.85931,96.590011,90.0,controller,DJI-MAVIC-2-PRO,0.580507,1
1601388110,2020-09-29 14:01:50,,,,,,1000.0,26.121222,96.590011,87.0,controller,DJI-MAVIC-2-PRO,0.5855779999999999,1
1601388110,2020-09-29 14:01:50,,,,,,1000.0,25.879579999999997,96.590011,90.0,controller,DJI-MAVIC-2-PRO,0.5539850000000001,1
1601388113,2020-09-29 14:01:53,,,,,,1000.0,25.215671,10.037148,97.0,controller,DJI-MAVIC-2-PRO,0.573389,2
1601388113,2020-09-29 14:01:53,738063.7,51.519137,5.857951,31.0,3.0,1001.0,19.353807999999997,10.037148,191.0,aircraft,DJI-MAVIC-2-PRO,0.6,2
1601388116,2020-09-29 14:01:56,738063.7,51.519137,5.857951,31.0,1.0,1.0,25.767727999999998,91.928703,91.0,aircraft,Unknown,0.4,0
1601388116,2020-09-29 14:01:56,,,,,,0.0,11.688672,91.928703,463.0,controller,Unknown,0.23333299999999998,0
1601388119,2020-09-29 14:01:59,738063.7,51.519137,5.857951,31.0,2.0,1000.0,24.327929,97.581677,108.0,controller,DJI-MAVIC-2-PRO,0.52403,1
1601388119,2020-09-29 14:01:59,,,,,,0.0,23.604772,97.581677,117.0,controller,Unknown,0.41017,1
1601388119,2020-09-29 14:01:59,,,,,,0.0,20.781542,97.581677,162.0,controller,Unknown,0.280632,1
1601388122,2020-09-29 14:02:02,,,,,,0.0,6.722072,11.664579,821.0,controller,Unknown,0.22624,2
1601388122,2020-09-29 14:02:02,738063.7,51.519137,5.857951,31.0,3.0,16001.0,15.430747,11.664579,301.0,aircraft,DJI-Phantom-4F,0.43333299999999997,2
1601388122,2020-09-29 14:02:02,,,,,,0.0,6.544885,11.664579,838.0,controller,Unknown,0.256739,2
1601388126,2020-09-29 14:02:06,,,,,,0.0,19.396556,84.898195,190.0,controller,Unknown,0.266667,0
1601388126,2020-09-29 14:02:06,,,,,,1000.0,27.497502,84.898195,75.0,controller,DJI-MAVIC-2-PRO,0.833333,0
1601388126,2020-09-29 14:02:06,738063.7,51.519137,5.857951,31.0,1.0,16001.0,26.829658000000002,84.898195,81.0,aircraft,DJI-Phantom-4F,0.43333299999999997,0
1601388128,2020-09-29 14:02:08,738063.7,51.519137,5.857951,31.0,2.0,1000.0,28.616690999999996,92.52636700000001,66.0,controller,DJI-MAVIC-2-PRO,0.866667,1
1601388128,2020-09-29 14:02:08,,,,,,1.0,15.895062,92.52636700000001,285.0,aircraft,Unknown,0.4,1
1601388128,2020-09-29 14:02:08,,,,,,0.0,25.394862,92.52636700000001,95.0,controller,Unknown,0.3,1
1601388132,2020-09-29 14:02:12,738063.7,51.519137,5.857951,31.0,3.0,1001.0,18.279881,9.888281,217.0,aircraft,DJI-MAVIC-2-PRO,0.534108,2
1601388132,2020-09-29 14:02:12,,,,,,1000.0,24.852943,9.888281,101.0,controller,DJI-MAVIC-2-PRO,0.550145,2
1601388132,2020-09-29 14:02:12,,,,,,0.0,24.122255,9.888281,110.0,controller,Unknown,0.266667,2
1601388134,2020-09-29 14:02:14,738063.7,51.519137,5.857951,31.0,1.0,11001.0,23.063029,104.448141,125.0,aircraft,Parrot-ANAFI,0.5,0
1601388134,2020-09-29 14:02:14,,,,,,0.0,23.53939500000001,104.448141,118.0,controller,Unknown,0.4,0
1601388138,2020-09-29 14:02:18,,,,,,0.0,19.405357000000002,95.105533,190.0,controller,Unknown,0.366667,1
1601388138,2020-09-29 14:02:18,738063.7,51.519137,5.857951,31.0,2.0,1.0,22.200857,95.105533,138.0,aircraft,Unknown,0.366667,1
1601388138,2020-09-29 14:02:18,,,,,,1000.0,24.875616,95.105533,101.0,controller,DJI-MAVIC-2-PRO,0.554818,1
1601388140,2020-09-29 14:02:20,738063.7,51.519137,5.857951,31.0,3.0,1001.0,17.913107999999994,10.204867,226.0,aircraft,DJI-MAVIC-2-PRO,0.565673,2
1601388140,2020-09-29 14:02:20,,,,,,0.0,23.049920999999998,10.204867,125.0,controller,Unknown,0.435359,2
1601388143,2020-09-29 14:02:23,738063.7,51.519137,5.857951,31.0,1.0,1001.0,25.356262,127.67418300000001,96.0,aircraft,DJI-MAVIC-2-PRO,0.366667,0
1601388143,2020-09-29 14:02:23,,,,,,0.0,23.011395999999998,127.67418300000001,125.0,controller,Unknown,0.333333,0
1601388147,2020-09-29 14:02:27,,,,,,11001.0,18.645954,98.04283000000001,208.0,aircraft,Parrot-ANAFI,0.633333,1
1601388147,2020-09-29 14:02:27,738063.7,51.519137,5.857951,31.0,2.0,0.0,21.845326,98.04283000000001,143.0,controller,Unknown,0.333333,1
1601388147,2020-09-29 14:02:27,,,,,,1000.0,23.122654,98.04283000000001,124.0,controller,DJI-MAVIC-2-PRO,0.5239020000000001,1
1601388149,2020-09-29 14:02:29,,,,,,1000.0,22.564556,8.745851,132.0,controller,DJI-MAVIC-2-PRO,0.46464700000000003,2
1601388149,2020-09-29 14:02:29,738063.7,51.519137,5.857951,31.0,3.0,1001.0,15.657473000000001,8.745851,293.0,aircraft,DJI-MAVIC-2-PRO,0.466667,2
1601388152,2020-09-29 14:02:32,738063.7,51.519137,5.857951,31.0,1.0,1.0,24.048875,-16.285505999999998,111.0,aircraft,Unknown,0.302823,0
1601388152,2020-09-29 14:02:32,,,,,,1000.0,25.003373999999997,-16.285505999999998,100.0,controller,DJI-MAVIC-2-PRO,0.47604399999999997,0
1601388152,2020-09-29 14:02:32,,,,,,0.0,19.649319000000002,-16.285505999999998,185.0,controller,Unknown,0.2,0
1601388156,2020-09-29 14:02:36,738063.7,51.519137,5.857951,31.0,2.0,1.0,20.684253,91.17744499999999,164.0,aircraft,Unknown,0.3,1
1601388156,2020-09-29 14:02:36,,,,,,1000.0,22.826683,91.17744499999999,128.0,controller,DJI-MAVIC-2-PRO,0.457236,1
1601388156,2020-09-29 14:02:36,,,,,,0.0,12.775375,91.17744499999999,409.0,controller,Unknown,0.23333299999999998,1
1601388158,2020-09-29 14:02:38,,,,,,0.0,24.854606,95.715303,101.0,controller,Unknown,0.431313,2
1601388158,2020-09-29 14:02:38,,,,,,1001.0,13.936634,95.715303,357.0,aircraft,DJI-MAVIC-2-PRO,0.534108,2
1601388158,2020-09-29 14:02:38,738063.7,51.519137,5.857951,31.0,3.0,1000.0,24.880164999999998,95.715303,101.0,controller,DJI-MAVIC-2-PRO,0.5361779999999999,2
1601388161,2020-09-29 14:02:41,738063.7,51.519137,5.857951,31.0,1.0,1001.0,23.135911,107.099616,124.0,aircraft,DJI-MAVIC-2-PRO,0.466667,0
1601388161,2020-09-29 14:02:41,,,,,,0.0,12.65973,107.099616,414.0,controller,Unknown,0.333333,0
1601388161,2020-09-29 14:02:41,,,,,,0.0,9.361943,107.099616,605.0,controller,Unknown,0.289408,0
1601388164,2020-09-29 14:02:44,738063.7,51.519137,5.857951,31.0,2.0,1000.0,26.382153999999996,96.081964,85.0,controller,DJI-MAVIC-2-PRO,0.590696,1
1601388164,2020-09-29 14:02:44,,,,,,1000.0,20.785178,96.081964,162.0,controller,DJI-MAVIC-2-PRO,0.833333,1
1601388164,2020-09-29 14:02:44,,,,,,1000.0,22.794901,96.081964,129.0,controller,DJI-MAVIC-2-PRO,0.538257,1
1601388167,2020-09-29 14:02:47,,,,,,1000.0,22.298839,90.544273,136.0,controller,DJI-MAVIC-2-PRO,0.552244,2
1601388167,2020-09-29 14:02:47,738063.7,51.519137,5.857951,31.0,3.0,0.0,21.705467000000002,90.544273,146.0,controller,Unknown,0.266667,2
1601388167,2020-09-29 14:02:47,,,,,,0.0,10.330492999999999,90.544273,541.0,controller,Unknown,0.284492,2
1601388173,2020-09-29 14:02:53,,,,,,0.0,13.844967,16.54627,361.0,controller,Unknown,0.366667,1
1601388173,2020-09-29 14:02:53,738063.7,51.519137,5.857951,31.0,2.0,1.0,20.584734,16.54627,166.0,aircraft,Unknown,0.333333,1
1601388176,2020-09-29 14:02:56,738063.7,51.519137,5.857951,31.0,3.0,1.0,19.13844,87.160027,196.0,aircraft,Unknown,0.23333299999999998,2
1601388176,2020-09-29 14:02:56,,,,,,1000.0,23.174241000000002,87.160027,123.0,controller,DJI-MAVIC-2-PRO,0.5855779999999999,2
1601388176,2020-09-29 14:02:56,,,,,,0.0,7.470632000000001,87.160027,753.0,controller,Unknown,0.333333,2
1601388179,2020-09-29 14:02:59,738063.7,51.519137,5.857951,31.0,1.0,1.0,18.750469,94.53948299999999,205.0,aircraft,Unknown,0.43333299999999997,0
1601388179,2020-09-29 14:02:59,,,,,,1001.0,17.605123000000006,94.53948299999999,234.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,0
1601388182,2020-09-29 14:03:02,,,,,,1000.0,24.791937,95.191692,102.0,controller,DJI-MAVIC-2-PRO,0.5855779999999999,1
1601388182,2020-09-29 14:03:02,,,,,,1000.0,24.684839,95.191692,103.0,controller,DJI-MAVIC-2-PRO,0.531674,1
1601388182,2020-09-29 14:03:02,738063.7,51.519137,5.857951,31.0,2.0,1001.0,21.74431400000001,95.191692,145.0,aircraft,DJI-MAVIC-2-PRO,0.633333,1
1601388186,2020-09-29 14:03:06,738063.7,51.519137,5.857951,31.0,3.0,1000.0,29.566852,91.59063,59.0,controller,DJI-MAVIC-2-PRO,0.666667,2
1601388186,2020-09-29 14:03:06,,,,,,1.0,21.753613,91.59063,145.0,aircraft,Unknown,0.4,2
1601388186,2020-09-29 14:03:06,,,,,,0.0,14.830201999999998,91.59063,322.0,controller,Unknown,0.267791,2
1601388188,2020-09-29 14:03:08,738063.7,51.519137,5.857951,31.0,1.0,1.0,25.365126,96.53902,95.0,aircraft,Unknown,0.366667,0
1601388188,2020-09-29 14:03:08,,,,,,0.0,19.739036,96.53902,183.0,controller,Unknown,0.266667,0
1601388192,2020-09-29 14:03:12,,,,,,0.0,17.560599,95.831757,235.0,controller,Unknown,0.152575,1
1601388192,2020-09-29 14:03:12,738063.7,51.519137,5.857951,31.0,2.0,1000.0,29.641303000000004,95.831757,58.0,controller,DJI-MAVIC-2-PRO,0.590696,1
1601388192,2020-09-29 14:03:12,,,,,,1000.0,24.006007,95.831757,112.0,controller,DJI-MAVIC-2-PRO,0.47627600000000003,1
1601388194,2020-09-29 14:03:14,,,,,,16000.0,7.373931,4.47989,761.0,controller,DJI-Phantom-4F,0.5,2
1601388194,2020-09-29 14:03:14,,,,,,1000.0,6.938492999999999,4.47989,800.0,controller,DJI-MAVIC-2-PRO,0.4,2
1601388194,2020-09-29 14:03:14,738063.7,51.519137,5.857951,31.0,3.0,1001.0,12.994633,4.47989,398.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,2
1601388198,2020-09-29 14:03:18,738063.7,51.519137,5.857951,31.0,1.0,1.0,21.405870999999998,91.905479,151.0,aircraft,Unknown,0.4,0
1601388198,2020-09-29 14:03:18,,,,,,1000.0,28.860262,91.905479,64.0,controller,DJI-MAVIC-2-PRO,0.666667,0
1601388198,2020-09-29 14:03:18,,,,,,20000.0,20.950413,91.905479,159.0,controller,Wifi-Bluetooth,0.733333,0
1601388200,2020-09-29 14:03:20,738063.7,51.519137,5.857951,31.0,2.0,1000.0,29.249093,94.758838,61.0,controller,DJI-MAVIC-2-PRO,0.866667,1
1601388200,2020-09-29 14:03:20,,,,,,16000.0,25.881814000000002,94.758838,90.0,controller,DJI-Phantom-4F,0.466667,1
