total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation
1601387961,2020-09-29 13:59:21,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398465336704.0,227.0,1.0
1601387962,2020-09-29 13:59:22,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398465426704.0,54.0,2.0
1601387966,2020-09-29 13:59:26,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398469756697.0,55.0,2.0
1601387966,2020-09-29 13:59:26,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398469656697.0,48.0,15.0
1601387968,2020-09-29 13:59:28,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398470206094.0,80.8,0.0
1601387970,2020-09-29 13:59:30,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398474138648.0,80.0,4.0
1601387970,2020-09-29 13:59:30,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398474218648.0,54.0,3.0
1601387973,2020-09-29 13:59:33,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398476986927.0,80.0,4.0
1601387973,2020-09-29 13:59:33,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398477089427.0,54.0,3.0
1601387974,2020-09-29 13:59:34,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398474454736.0,54.9,0.6
1601387974,2020-09-29 13:59:34,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398474976098.0,,
1601387974,2020-09-29 13:59:34,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398474129337.0,237.8,0.0
1601387974,2020-09-29 13:59:34,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398474448737.0,55.0,0.2
1601387975,2020-09-29 13:59:35,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398476949337.0,75.4,0.0
1601387977,2020-09-29 13:59:37,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398478683441.0,146.9,0.5
1601387977,2020-09-29 13:59:37,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601398478477427.0,154.4,0.0
1601387977,2020-09-29 13:59:37,,0.0,FHSS,,381,active,2440000000.0,ISM 2.4 GHz,1601398035282848.0,1601398478932968.0,,
1601387978,2020-09-29 13:59:38,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398481694794.0,55.0,2.0
1601387978,2020-09-29 13:59:38,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398479934406.0,,
1601387980,2020-09-29 13:59:40,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398481579341.0,,
1601387982,2020-09-29 13:59:42,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398486100921.0,54.0,4.0
1601387982,2020-09-29 13:59:42,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398486220921.0,55.0,2.0
1601387984,2020-09-29 13:59:44,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398486234737.0,53.6,1.4
1601387984,2020-09-29 13:59:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398486196106.0,53.8,0.3
1601387984,2020-09-29 13:59:44,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398486079345.0,228.1,0.0
1601387984,2020-09-29 13:59:44,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398486238735.0,53.9,0.1
1601387986,2020-09-29 13:59:46,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398487915497.0,140.6,0.0
1601387986,2020-09-29 13:59:46,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398488083898.0,143.6,3.2
1601387986,2020-09-29 13:59:46,,0.0,FHSS,,362,active,2440000000.0,ISM 2.4 GHz,1601397204971812.0,1601398488061428.0,,
1601387986,2020-09-29 13:59:46,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398487993559.0,131.9,15.0
1601387986,2020-09-29 13:59:46,,0.0,FHSS,Cheerson Leopard 2,383,active,2440000000.0,ISM 2.4 GHz,1601398360143745.0,1601398488033087.0,144.6,2.6
1601387987,2020-09-29 13:59:47,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398490765217.0,54.0,2.0
1601387987,2020-09-29 13:59:47,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398489084345.0,,
1601387987,2020-09-29 13:59:47,,0.0,FHSS,Cheerson Leopard 2,383,active,2440000000.0,ISM 2.4 GHz,1601398360143745.0,1601398489087605.0,,
1601387987,2020-09-29 13:59:47,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398489062119.0,56.2,0.0
1601387987,2020-09-29 13:59:47,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398489090317.0,,
1601387988,2020-09-29 13:59:48,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398490076242.0,148.6,2.8
1601387988,2020-09-29 13:59:48,,0.0,FHSS,Cheerson Leopard 2,383,active,2440000000.0,ISM 2.4 GHz,1601398360143745.0,1601398490131791.0,,
1601387988,2020-09-29 13:59:48,,0.0,FHSS,Cheerson Leopard 2,383,active,2440000000.0,ISM 2.4 GHz,1601398360143745.0,1601398490027209.0,148.7,3.0
1601387988,2020-09-29 13:59:48,,0.0,FHSS,,362,active,2440000000.0,ISM 2.4 GHz,1601397204971812.0,1601398490145224.0,148.4,0.0
1601387988,2020-09-29 13:59:48,,0.0,FHSS,,362,active,2440000000.0,ISM 2.4 GHz,1601397204971812.0,1601398490043353.0,149.9,2.7
1601387988,2020-09-29 13:59:48,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398489834391.0,147.7,2.8
1601387989,2020-09-29 13:59:49,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398490616092.0,,
1601387991,2020-09-29 13:59:51,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398495370499.0,220.0,15.0
1601387992,2020-09-29 13:59:52,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398495472999.0,54.0,2.0
1601387993,2020-09-29 13:59:53,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398495289352.0,,
1601387994,2020-09-29 13:59:54,,0.0,FHSS,,362,active,2440000000.0,ISM 2.4 GHz,1601397204971812.0,1601398496159587.0,,
1601387994,2020-09-29 13:59:54,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398495795498.0,,
1601387996,2020-09-29 13:59:56,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398499915714.0,55.0,2.0
1601387996,2020-09-29 13:59:56,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398499813214.0,232.0,1.0
1601388000,2020-09-29 14:00:00,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398504346618.0,55.0,2.0
1601388000,2020-09-29 14:00:00,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398504276618.0,232.0,1.0
1601388003,2020-09-29 14:00:03,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398505561432.0,55.0,2.0
1601388006,2020-09-29 14:00:06,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398509781605.0,232.0,1.0
1601388006,2020-09-29 14:00:06,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398509861605.0,55.0,2.0
1601388006,2020-09-29 14:00:06,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398504404737.0,54.6,0.2
1601388008,2020-09-29 14:00:08,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398509679363.0,229.0,1.2
1601388010,2020-09-29 14:00:10,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398514323976.0,225.0,4.0
1601388011,2020-09-29 14:00:11,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398514386476.0,54.0,2.0
1601388012,2020-09-29 14:00:12,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398514239367.0,,
1601388015,2020-09-29 14:00:15,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398519114376.0,54.0,2.0
1601388015,2020-09-29 14:00:15,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398519034376.0,225.0,4.0
1601388020,2020-09-29 14:00:20,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398521013121.0,329.3,0.0
1601388020,2020-09-29 14:00:20,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398523537216.0,222.0,3.0
1601388020,2020-09-29 14:00:20,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398523637216.0,55.0,2.0
1601388021,2020-09-29 14:00:21,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601398521954877.0,,
1601388021,2020-09-29 14:00:21,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398521980400.0,81.4,15.0
1601388021,2020-09-29 14:00:21,,0.0,FHSS,,382,active,2440000000.0,ISM 2.4 GHz,1601398293982675.0,1601398522000474.0,78.1,0.0
1601388021,2020-09-29 14:00:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398521999886.0,331.3,1.9
1601388022,2020-09-29 14:00:22,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398523419375.0,223.2,3.6
1601388024,2020-09-29 14:00:24,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398528018970.0,222.0,3.0
1601388024,2020-09-29 14:00:24,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398528098970.0,55.0,2.0
1601388026,2020-09-29 14:00:26,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398528386649.0,53.1,0.0
1601388026,2020-09-29 14:00:26,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398528505498.0,,
1601388027,2020-09-29 14:00:27,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398528735056.0,,
1601388027,2020-09-29 14:00:27,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398528758344.0,,
1601388028,2020-09-29 14:00:28,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398529876142.0,221.8,2.8
1601388028,2020-09-29 14:00:28,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398532358555.0,225.0,4.0
1601388028,2020-09-29 14:00:28,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398532461055.0,52.0,2.0
1601388028,2020-09-29 14:00:28,,0.0,FHSS,,382,active,2440000000.0,ISM 2.4 GHz,1601398293982675.0,1601398529814579.0,212.8,15.0
1601388028,2020-09-29 14:00:28,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398529675497.0,220.7,4.4
1601388029,2020-09-29 14:00:29,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398530856140.0,227.8,1.4
1601388029,2020-09-29 14:00:29,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398530845499.0,224.0,3.6
1601388029,2020-09-29 14:00:29,,0.0,FHSS,,374,active,2440000000.0,ISM 2.4 GHz,1601395664868329.0,1601398530838592.0,220.8,0.0
1601388029,2020-09-29 14:00:29,,0.0,FHSS,,382,active,2440000000.0,ISM 2.4 GHz,1601398293982675.0,1601398530838592.0,223.6,0.0
1601388030,2020-09-29 14:00:30,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398532056144.0,220.2,1.0
1601388030,2020-09-29 14:00:30,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398532565499.0,,
1601388030,2020-09-29 14:00:30,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398531835499.0,220.0,4.7
1601388030,2020-09-29 14:00:30,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398532019499.0,221.4,1.9
1601388031,2020-09-29 14:00:31,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398532860144.0,,
1601388033,2020-09-29 14:00:33,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398536932640.0,225.0,4.0
1601388033,2020-09-29 14:00:33,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398537022640.0,52.0,2.0
1601388035,2020-09-29 14:00:35,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398538233326.0,52.0,2.0
1601388038,2020-09-29 14:00:38,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398541905839.0,52.0,2.0
1601388038,2020-09-29 14:00:38,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398537254736.0,58.7,0.3
1601388038,2020-09-29 14:00:38,,0.0,FHSS,,352,active,2440000000.0,ISM 2.4 GHz,1601396356038447.0,1601398537247736.0,57.1,0.6
1601388038,2020-09-29 14:00:38,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398536925498.0,222.4,2.5
1601388039,2020-09-29 14:00:39,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398537778386.0,,
1601388042,2020-09-29 14:00:42,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398544797644.0,219.1,2.5
1601388042,2020-09-29 14:00:42,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398546430334.0,220.0,3.0
1601388042,2020-09-29 14:00:42,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398543855367.0,207.6,15.0
1601388042,2020-09-29 14:00:42,,0.0,FHSS,,362,active,2440000000.0,ISM 2.4 GHz,1601397204971812.0,1601398543675498.0,220.5,1.1
1601388042,2020-09-29 14:00:42,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398543749498.0,223.8,4.0
1601388042,2020-09-29 14:00:42,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398543770152.0,220.5,2.9
1601388043,2020-09-29 14:00:43,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398544777538.0,217.6,0.0
1601388043,2020-09-29 14:00:43,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398546530334.0,54.0,2.0
1601388043,2020-09-29 14:00:43,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398544682298.0,219.5,2.5
1601388044,2020-09-29 14:00:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398545652674.0,224.2,0.8
1601388044,2020-09-29 14:00:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398546370153.0,218.3,3.2
1601388044,2020-09-29 14:00:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398546509497.0,,
1601388044,2020-09-29 14:00:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398545819329.0,223.7,2.5
1601388044,2020-09-29 14:00:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398546315498.0,220.7,1.5
1601388044,2020-09-29 14:00:44,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398545848567.0,220.4,1.3
1601388047,2020-09-29 14:00:47,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398551015102.0,220.0,3.0
1601388047,2020-09-29 14:00:47,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398551097602.0,54.0,2.0
1601388049,2020-09-29 14:00:49,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398550899496.0,221.5,0.2
1601388051,2020-09-29 14:00:51,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398552954736.0,53.6,15.0
1601388051,2020-09-29 14:00:51,,0.0,FHSS,,352,active,2440000000.0,ISM 2.4 GHz,1601396356038447.0,1601398552897736.0,54.3,1.1
1601388051,2020-09-29 14:00:51,,0.0,FHSS,,373,active,2440000000.0,ISM 2.4 GHz,1601397819505420.0,1601398552949398.0,53.9,15.0
1601388051,2020-09-29 14:00:51,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398552956159.0,57.8,15.0
1601388051,2020-09-29 14:00:51,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398552958736.0,49.4,15.0
1601388052,2020-09-29 14:00:52,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398553965805.0,67.9,15.0
1601388052,2020-09-29 14:00:52,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398553926566.0,54.5,0.1
1601388052,2020-09-29 14:00:52,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398553937229.0,62.9,15.0
1601388052,2020-09-29 14:00:52,,1.0,,DJI OcuSync,281474977710675,active,2449500000.0,ISM 2.4 GHz,1601398154006930.0,1601398555516871.0,220.0,5.0
1601388052,2020-09-29 14:00:52,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398553962470.0,62.9,15.0
1601388052,2020-09-29 14:00:52,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398555609371.0,55.0,2.0
1601388052,2020-09-29 14:00:52,,0.0,FHSS,,373,active,2440000000.0,ISM 2.4 GHz,1601397819505420.0,1601398553966469.0,66.3,15.0
1601388053,2020-09-29 14:00:53,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398554945500.0,65.7,15.0
1601388053,2020-09-29 14:00:53,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601398555041955.0,54.0,2.1
1601388053,2020-09-29 14:00:53,,0.0,FHSS,,373,active,2440000000.0,ISM 2.4 GHz,1601397819505420.0,1601398555035955.0,53.9,0.1
1601388053,2020-09-29 14:00:53,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398555489498.0,218.9,1.8
1601388056,2020-09-29 14:00:56,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398560275137.0,55.0,2.0
1601388057,2020-09-29 14:00:57,,1.0,,DJI OcuSync,281474977710675,active,2406500000.0,ISM 2.4 GHz,1601398154006930.0,1601398560530660.0,220.0,5.0
1601388058,2020-09-29 14:00:58,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601398560079498.0,,
1601388058,2020-09-29 14:00:58,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398560649406.0,,
1601388059,2020-09-29 14:00:59,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,384,active,2440000000.0,ISM 2.4 GHz,1601398409399015.0,1601398560646166.0,,
1601388060,2020-09-29 14:01:00,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601398562038737.0,54.4,1.0
1601388061,2020-09-29 14:01:01,,1.0,,DJI OcuSync,281474977710675,active,2406500000.0,ISM 2.4 GHz,1601398154006930.0,1601398564526385.0,220.0,5.0
1601388061,2020-09-29 14:01:01,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398564628885.0,56.0,3.0
1601388062,2020-09-29 14:01:02,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601398563043728.0,54.0,0.7
1601388062,2020-09-29 14:01:02,,0.0,FHSS,,385,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601398564156448.0,54.3,0.5
1601388065,2020-09-29 14:01:05,,1.0,,DJI OcuSync,281474977710675,active,2406500000.0,ISM 2.4 GHz,1601398154006930.0,1601398569152923.0,220.0,5.0
1601388065,2020-09-29 14:01:05,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398569232923.0,55.0,2.0
1601388067,2020-09-29 14:01:07,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398570394756.0,55.0,2.0
1601388071,2020-09-29 14:01:11,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398574631204.0,55.0,2.0
1601388071,2020-09-29 14:01:11,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398569143243.0,220.3,0.0
1601388072,2020-09-29 14:01:12,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398574446970.0,,
1601388075,2020-09-29 14:01:15,,1.0,,DJI OcuSync,281474977710675,active,2406500000.0,ISM 2.4 GHz,1601398154006930.0,1601398579093844.0,220.0,5.0
1601388075,2020-09-29 14:01:15,,1.0,,DJI OcuSync,281474977710677,active,2471500000.0,ISM 2.4 GHz,1601398399609033.0,1601398579236344.0,52.0,4.0
1601388075,2020-09-29 14:01:15,,0.0,FHSS,,352,active,2440000000.0,ISM 2.4 GHz,1601396356038447.0,1601398576527737.0,52.6,2.0
1601388075,2020-09-29 14:01:15,,0.0,FHSS,,385,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601398576538737.0,52.9,1.8
1601388075,2020-09-29 14:01:15,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601398576489396.0,53.2,1.0
