total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation
1601387137,2020-09-29 13:45:37,,1.0,,DJI OcuSync,281474977710673,active,2406500000.0,ISM 2.4 GHz,1601397084690702.0,1601397640679814.0,144.0,1.0
1601387143,2020-09-29 13:45:43,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397640662581.0,59.3,1.0
1601387143,2020-09-29 13:45:43,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397641723343.0,,
1601387143,2020-09-29 13:45:43,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397640671759.0,149.1,1.6
1601387143,2020-09-29 13:45:43,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397646232750.0,61.0,3.0
1601387143,2020-09-29 13:45:43,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397640672582.0,58.5,1.2
1601387143,2020-09-29 13:45:43,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397640668581.0,58.9,1.4
1601387143,2020-09-29 13:45:43,,0.0,FHSS,,359,active,2440000000.0,ISM 2.4 GHz,1601394214783322.0,1601397640656970.0,149.9,0.0
1601387144,2020-09-29 13:45:44,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397646400151.0,,
1601387146,2020-09-29 13:45:46,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397650270471.0,61.0,2.0
1601387147,2020-09-29 13:45:47,,0.0,FHSS,,359,active,2440000000.0,ISM 2.4 GHz,1601394214783322.0,1601397648430588.0,,
1601387147,2020-09-29 13:45:47,,0.0,FHSS,,362,active,2440000000.0,ISM 2.4 GHz,1601397204971812.0,1601397648493478.0,,
1601387148,2020-09-29 13:45:48,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397650379342.0,,
1601387148,2020-09-29 13:45:48,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397650179343.0,60.2,0.2
1601387151,2020-09-29 13:45:51,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397654917764.0,61.0,2.0
1601387153,2020-09-29 13:45:53,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397654818578.0,62.5,1.0
1601387153,2020-09-29 13:45:53,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397654802580.0,62.1,0.7
1601387153,2020-09-29 13:45:53,,0.0,FHSS,,352,active,2440000000.0,ISM 2.4 GHz,1601396356038447.0,1601397654821580.0,62.4,0.4
1601387156,2020-09-29 13:45:56,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397659503315.0,68.0,1.0
1601387158,2020-09-29 13:45:58,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397659492581.0,68.2,0.7
1601387158,2020-09-29 13:45:58,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397659363342.0,68.4,0.3
1601387158,2020-09-29 13:45:58,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397659488580.0,68.7,0.6
1601387158,2020-09-29 13:45:58,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397659482579.0,68.6,0.5
1601387160,2020-09-29 13:46:00,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397664046285.0,68.0,1.0
1601387162,2020-09-29 13:46:02,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397664008581.0,101.0,1.3
1601387162,2020-09-29 13:46:02,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397664002580.0,101.1,1.0
1601387162,2020-09-29 13:46:02,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397663959341.0,,
1601387162,2020-09-29 13:46:02,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397663972580.0,100.7,0.4
1601387165,2020-09-29 13:46:05,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397668590046.0,197.0,3.0
1601387169,2020-09-29 13:46:09,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397673024402.0,210.0,2.0
1601387174,2020-09-29 13:46:14,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397678240738.0,210.0,2.0
1601387175,2020-09-29 13:46:15,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397673012580.0,224.2,1.9
1601387176,2020-09-29 13:46:16,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397678232580.0,231.6,0.0
1601387176,2020-09-29 13:46:16,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397678212580.0,,
1601387176,2020-09-29 13:46:16,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397678228577.0,229.8,0.0
1601387179,2020-09-29 13:46:19,,0.0,FHSS,,359,active,2440000000.0,ISM 2.4 GHz,1601394214783322.0,1601397680339552.0,246.0,1.9
1601387179,2020-09-29 13:46:19,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397682906551.0,229.0,2.0
1601387181,2020-09-29 13:46:21,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397682882580.0,229.1,0.6
1601387181,2020-09-29 13:46:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397682333340.0,77.9,0.5
1601387181,2020-09-29 13:46:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397682519342.0,,
1601387181,2020-09-29 13:46:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397682849342.0,227.7,1.1
1601387181,2020-09-29 13:46:21,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397682892580.0,228.8,0.8
1601387184,2020-09-29 13:46:24,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397687669620.0,229.0,2.0
1601387186,2020-09-29 13:46:26,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397687652580.0,230.0,1.0
1601387187,2020-09-29 13:46:27,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397689483343.0,,
1601387188,2020-09-29 13:46:28,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397692285071.0,230.0,3.0
1601387190,2020-09-29 13:46:30,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397692152578.0,,
1601387190,2020-09-29 13:46:30,,0.0,FHSS,,352,active,2440000000.0,ISM 2.4 GHz,1601396356038447.0,1601397692141580.0,,
1601387193,2020-09-29 13:46:33,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397697198962.0,66.0,4.0
1601387195,2020-09-29 13:46:35,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397697112581.0,239.6,0.0
1601387198,2020-09-29 13:46:38,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397701502404.0,66.0,4.0
1601387200,2020-09-29 13:46:40,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397701458581.0,226.4,0.0
1601387200,2020-09-29 13:46:40,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397701442581.0,226.4,0.0
1601387200,2020-09-29 13:46:40,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397701463275.0,226.4,0.0
1601387200,2020-09-29 13:46:40,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397701462581.0,226.4,0.0
1601387208,2020-09-29 13:46:48,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397711744236.0,66.0,4.0
1601387210,2020-09-29 13:46:50,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397711718580.0,230.2,0.0
1601387210,2020-09-29 13:46:50,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397711682581.0,233.5,1.9
1601387210,2020-09-29 13:46:50,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397711663343.0,233.1,2.1
1601387210,2020-09-29 13:46:50,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397711702582.0,232.4,2.2
1601387211,2020-09-29 13:46:51,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397713282584.0,,
1601387212,2020-09-29 13:46:52,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397716358257.0,140.0,5.0
1601387215,2020-09-29 13:46:55,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397716919341.0,,
1601387217,2020-09-29 13:46:57,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397720924849.0,230.0,4.0
1601387221,2020-09-29 13:47:01,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397725287664.0,230.0,4.0
1601387221,2020-09-29 13:47:01,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601397722422459.0,156.6,0.0
1601387221,2020-09-29 13:47:01,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397722706353.0,156.6,0.0
1601387222,2020-09-29 13:47:02,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397723696500.0,151.5,0.0
1601387222,2020-09-29 13:47:02,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397723714179.0,148.0,0.0
1601387223,2020-09-29 13:47:03,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397724884185.0,,
1601387224,2020-09-29 13:47:04,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397725282581.0,,
1601387224,2020-09-29 13:47:04,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397725252578.0,,
1601387224,2020-09-29 13:47:04,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397725288580.0,,
1601387226,2020-09-29 13:47:06,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397729957540.0,230.0,4.0
1601387228,2020-09-29 13:47:08,,0.0,FHSS,,351,active,2440000000.0,ISM 2.4 GHz,1601395748658065.0,1601397729868580.0,,
1601387231,2020-09-29 13:47:11,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397734740470.0,230.0,4.0
1601387233,2020-09-29 13:47:13,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397734708580.0,236.4,0.2
1601387233,2020-09-29 13:47:13,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397734672580.0,236.2,2.0
1601387233,2020-09-29 13:47:13,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601397734709036.0,233.1,2.7
1601387233,2020-09-29 13:47:13,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397734713342.0,233.6,0.0
1601387233,2020-09-29 13:47:13,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397734692579.0,236.7,0.0
1601387236,2020-09-29 13:47:16,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397739451483.0,230.0,4.0
1601387241,2020-09-29 13:47:21,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397739482580.0,227.4,0.0
1601387241,2020-09-29 13:47:21,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397739913342.0,,
1601387241,2020-09-29 13:47:21,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397744450460.0,232.0,3.0
1601387241,2020-09-29 13:47:21,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397739922512.0,163.5,0.0
1601387243,2020-09-29 13:47:23,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397744856891.0,,
1601387243,2020-09-29 13:47:23,,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397744857755.0,,
1601387243,2020-09-29 13:47:23,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397744452580.0,233.8,0.0
1601387245,2020-09-29 13:47:25,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397749201870.0,232.0,3.0
1601387247,2020-09-29 13:47:27,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397749168579.0,228.6,0.0
1601387247,2020-09-29 13:47:27,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397749162579.0,230.1,0.1
1601387247,2020-09-29 13:47:27,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397749153252.0,237.6,0.0
1601387247,2020-09-29 13:47:27,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397749179341.0,237.6,0.0
1601387247,2020-09-29 13:47:27,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397749172579.0,229.6,0.7
1601387250,2020-09-29 13:47:30,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397753889079.0,232.0,3.0
1601387252,2020-09-29 13:47:32,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397753848579.0,232.4,1.1
1601387252,2020-09-29 13:47:32,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397753862577.0,231.6,1.1
1601387252,2020-09-29 13:47:32,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397753853339.0,231.3,0.3
1601387252,2020-09-29 13:47:32,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397753812578.0,231.6,0.6
1601387255,2020-09-29 13:47:35,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397758700771.0,232.0,3.0
1601387257,2020-09-29 13:47:37,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397758642579.0,196.8,15.0
1601387257,2020-09-29 13:47:37,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397758633341.0,168.7,0.0
1601387259,2020-09-29 13:47:39,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397763223949.0,232.0,3.0
1601387263,2020-09-29 13:47:43,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397767148294.0,229.0,4.0
1601387264,2020-09-29 13:47:44,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397763222578.0,229.8,1.4
1601387264,2020-09-29 13:47:44,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397763883339.0,,
1601387265,2020-09-29 13:47:45,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397767092576.0,227.2,1.9
1601387266,2020-09-29 13:47:46,,1.0,FHSS,DJI Mavic Mini,346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397767983279.0,,
1601387268,2020-09-29 13:47:48,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397771674971.0,226.0,2.0
1601387270,2020-09-29 13:47:50,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397771638578.0,219.8,15.0
1601387270,2020-09-29 13:47:50,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397771602578.0,210.6,15.0
1601387270,2020-09-29 13:47:50,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397771523340.0,226.9,0.4
1601387273,2020-09-29 13:47:53,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397776464016.0,226.0,2.0
1601387275,2020-09-29 13:47:55,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397776442578.0,217.5,0.2
1601387275,2020-09-29 13:47:55,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397776463340.0,217.3,0.3
1601387275,2020-09-29 13:47:55,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397776478578.0,217.2,0.4
1601387275,2020-09-29 13:47:55,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397776472578.0,217.6,0.3
1601387277,2020-09-29 13:47:57,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397781194747.0,187.0,7.0
1601387279,2020-09-29 13:47:59,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397781158577.0,156.6,2.4
1601387279,2020-09-29 13:47:59,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397781152577.0,156.0,0.7
1601387279,2020-09-29 13:47:59,,0.0,FHSS,,351,active,2440000000.0,ISM 2.4 GHz,1601395748658065.0,1601397781148578.0,155.8,0.2
1601387279,2020-09-29 13:47:59,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397781079338.0,157.4,1.4
1601387279,2020-09-29 13:47:59,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397781132577.0,155.8,0.3
1601387282,2020-09-29 13:48:02,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397785677617.0,187.0,7.0
1601387284,2020-09-29 13:48:04,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397786099339.0,,
1601387284,2020-09-29 13:48:04,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397785612577.0,73.4,0.0
1601387286,2020-09-29 13:48:06,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397790100439.0,66.0,2.0
1601387286,2020-09-29 13:48:06,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601397787616218.0,95.3,15.0
1601387287,2020-09-29 13:48:07,,1.0,FHSS,DJI Mavic Mini,346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397788625878.0,147.1,1.1
1601387287,2020-09-29 13:48:07,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397788531458.0,147.7,1.0
1601387288,2020-09-29 13:48:08,,1.0,FHSS,DJI Mavic Mini,346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397789706503.0,,
1601387288,2020-09-29 13:48:08,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397790092578.0,62.3,1.0
1601387291,2020-09-29 13:48:11,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397794785292.0,66.0,2.0
1601387296,2020-09-29 13:48:16,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397799651814.0,66.0,2.0
1601387296,2020-09-29 13:48:16,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397794768577.0,60.1,2.1
1601387296,2020-09-29 13:48:16,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397794752578.0,59.7,1.0
1601387296,2020-09-29 13:48:16,,0.0,FHSS,,352,active,2440000000.0,ISM 2.4 GHz,1601396356038447.0,1601397794762578.0,60.4,1.2
1601387296,2020-09-29 13:48:16,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397794663340.0,57.0,1.9
1601387296,2020-09-29 13:48:16,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397794692577.0,57.4,2.8
1601387297,2020-09-29 13:48:17,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397795769339.0,,
1601387298,2020-09-29 13:48:18,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397799589338.0,57.5,1.2
1601387298,2020-09-29 13:48:18,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397799618577.0,58.2,1.6
1601387298,2020-09-29 13:48:18,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397799602577.0,57.9,1.1
1601387300,2020-09-29 13:48:20,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397801808825.0,60.2,0.0
1601387300,2020-09-29 13:48:20,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601397801870038.0,124.4,15.0
1601387300,2020-09-29 13:48:20,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397801873339.0,,
1601387301,2020-09-29 13:48:21,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397804404597.0,61.0,5.0
1601387301,2020-09-29 13:48:21,,0.0,FHSS,,363,active,2440000000.0,ISM 2.4 GHz,1601395891057011.0,1601397802800171.0,155.3,0.0
1601387301,2020-09-29 13:48:21,,0.0,FHSS,,368,active,2440000000.0,ISM 2.4 GHz,1601397198023582.0,1601397802810078.0,,
1601387301,2020-09-29 13:48:21,,1.0,FHSS,DJI Mavic Mini,346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397802871366.0,155.3,0.1
1601387302,2020-09-29 13:48:22,,1.0,FHSS,DJI Mavic Mini,346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397803864840.0,,
1601387303,2020-09-29 13:48:23,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397804343336.0,57.6,2.3
1601387303,2020-09-29 13:48:23,,0.0,FHSS,,349,active,2440000000.0,ISM 2.4 GHz,1601395362446135.0,1601397804398576.0,56.7,2.3
1601387303,2020-09-29 13:48:23,,0.0,FHSS,,350,active,2440000000.0,ISM 2.4 GHz,1601395362452139.0,1601397804392579.0,55.8,2.7
1601387305,2020-09-29 13:48:25,,1.0,,DJI OcuSync,281474977710673,active,2416500000.0,ISM 2.4 GHz,1601397084690702.0,1601397809198661.0,61.0,5.0
1601387306,2020-09-29 13:48:26,,0.0,FHSS,,371,active,5795000000.0,ISM 5.8 GHz,1601397599952264.0,1601397808029560.0,,
1601387307,2020-09-29 13:48:27,,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397809172576.0,63.4,4.3
1601387308,2020-09-29 13:48:28,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397809793340.0,,
