total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,DianaTargetsTargetClassification_model,DianaTargetsTargetClassification_score,channels
1601385740,2020-09-29 13:22:20,738063.6,51.519137,5.857951,31.0,1.0,12001.0,33.244945,80.035558,38.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.533333,0
1601385743,2020-09-29 13:22:23,738063.6,51.519137,5.857951,31.0,2.0,1001.0,20.71211,20.737320999999998,164.0,aircraft,DJI-MAVIC-2-PRO,0.466667,1
1601385743,2020-09-29 13:22:23,,,,,,12000.0,23.755697,20.737320999999998,115.0,controller,DJI-MAVIC-PRO-PLATINUM,0.41453100000000004,1
1601385743,2020-09-29 13:22:23,,,,,,0.0,19.465642000000006,20.737320999999998,189.0,controller,Unknown,0.24282399999999998,1
1601385745,2020-09-29 13:22:25,738063.6,51.519137,5.857951,31.0,3.0,12001.0,18.968370999999998,85.408186,200.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.333333,2
1601385749,2020-09-29 13:22:29,738063.6,51.519137,5.857951,31.0,1.0,1001.0,36.77865300000001,131.28759,25.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,0
1601385749,2020-09-29 13:22:29,,,,,,0.0,19.972366,131.28759,178.0,controller,Unknown,0.3,0
1601385749,2020-09-29 13:22:29,,,,,,0.0,16.648782,131.28759,261.0,controller,Unknown,0.208763,0
1601385752,2020-09-29 13:22:32,,,,,,12000.0,25.749525,97.86582800000001,91.0,controller,DJI-MAVIC-PRO-PLATINUM,0.474145,1
1601385752,2020-09-29 13:22:32,,,,,,12000.0,18.261843,97.86582800000001,217.0,controller,DJI-MAVIC-PRO-PLATINUM,0.3,1
1601385752,2020-09-29 13:22:32,738063.6,51.519137,5.857951,31.0,2.0,0.0,26.297815999999997,97.86582800000001,86.0,controller,Unknown,0.374041,1
1601385754,2020-09-29 13:22:34,738063.6,51.519137,5.857951,31.0,3.0,12000.0,20.377011,95.861673,170.0,controller,DJI-MAVIC-PRO-PLATINUM,0.377728,2
1601385758,2020-09-29 13:22:38,738063.6,51.519137,5.857951,31.0,1.0,12001.0,29.584113000000002,94.867742,59.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.466667,0
1601385758,2020-09-29 13:22:38,,,,,,0.0,13.103145,94.867742,393.0,controller,Unknown,0.366667,0
1601385758,2020-09-29 13:22:38,,,,,,0.0,10.187631,94.867742,550.0,controller,Unknown,0.192705,0
1601385761,2020-09-29 13:22:41,738063.6,51.519137,5.857951,31.0,2.0,0.0,8.008137,90.463054,708.0,controller,Unknown,0.184239,1
1601385761,2020-09-29 13:22:41,,,,,,12000.0,13.401864999999999,90.463054,380.0,controller,DJI-MAVIC-PRO-PLATINUM,0.38107199999999997,1
1601385761,2020-09-29 13:22:41,,,,,,12000.0,12.174168,90.463054,438.0,controller,DJI-MAVIC-PRO-PLATINUM,0.41106099999999995,1
1601385763,2020-09-29 13:22:43,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601385767,2020-09-29 13:22:47,,,,,,0.0,14.701175,84.87163699999998,327.0,controller,Unknown,0.299718,0
1601385767,2020-09-29 13:22:47,738063.6,51.519137,5.857951,31.0,1.0,12001.0,22.783978,84.87163699999998,129.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.533333,0
1601385770,2020-09-29 13:22:50,738063.6,51.519137,5.857951,31.0,2.0,1.0,21.556077,95.711636,148.0,aircraft,Unknown,0.43333299999999997,1
1601385770,2020-09-29 13:22:50,,,,,,0.0,23.852764,95.711636,114.0,controller,Unknown,0.349455,1
1601385770,2020-09-29 13:22:50,,,,,,11000.0,8.487454,95.711636,670.0,controller,Parrot-ANAFI,0.6,1
1601385773,2020-09-29 13:22:53,738063.6,51.519137,5.857951,31.0,3.0,0.0,29.290839000000002,95.178133,61.0,controller,Unknown,0.374041,2
1601385773,2020-09-29 13:22:53,,,,,,12000.0,28.598723,95.178133,66.0,controller,DJI-MAVIC-PRO-PLATINUM,0.325764,2
1601385773,2020-09-29 13:22:53,,,,,,12000.0,27.849653999999997,95.178133,72.0,controller,DJI-MAVIC-PRO-PLATINUM,0.419188,2
1601385776,2020-09-29 13:22:56,738063.6,51.519137,5.857951,31.0,1.0,1.0,20.209004999999998,80.63557,173.0,aircraft,Unknown,0.333333,0
1601385776,2020-09-29 13:22:56,,,,,,0.0,13.825026999999999,80.63557,362.0,controller,Unknown,0.466667,0
1601385779,2020-09-29 13:22:59,,,,,,0.0,9.779606,83.509416,577.0,controller,Unknown,0.333333,1
1601385779,2020-09-29 13:22:59,,,,,,0.0,16.359359,83.509416,270.0,controller,Unknown,0.2,1
1601385779,2020-09-29 13:22:59,738063.6,51.519137,5.857951,31.0,2.0,20000.0,15.651178,83.509416,293.0,controller,Wifi-Bluetooth,0.5,1
1601385781,2020-09-29 13:23:01,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601385785,2020-09-29 13:23:05,738063.6,51.519137,5.857951,31.0,1.0,12001.0,21.858578,74.208556,143.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.43333299999999997,0
1601385785,2020-09-29 13:23:05,,,,,,0.0,22.871548999999998,74.208556,127.0,controller,Unknown,0.4,0
1601385785,2020-09-29 13:23:05,,,,,,12000.0,23.731644,74.208556,115.0,controller,DJI-MAVIC-PRO-PLATINUM,0.566667,0
1601385788,2020-09-29 13:23:08,738063.6,51.519137,5.857951,31.0,2.0,1.0,16.08278,84.046293,279.0,aircraft,Unknown,0.23333299999999998,1
1601385788,2020-09-29 13:23:08,,,,,,0.0,22.361611,84.046293,135.0,controller,Unknown,0.27543,1
1601385791,2020-09-29 13:23:11,738063.6,51.519137,5.857951,31.0,3.0,12000.0,26.2714,11.122204,86.0,controller,DJI-MAVIC-PRO-PLATINUM,0.733333,2
1601385791,2020-09-29 13:23:11,,,,,,12000.0,25.588404999999998,11.122204,93.0,controller,DJI-MAVIC-PRO-PLATINUM,0.766667,2
1601385794,2020-09-29 13:23:14,,,,,,0.0,19.561562,74.247282,187.0,controller,Unknown,0.3,0
1601385794,2020-09-29 13:23:14,738063.6,51.519137,5.857951,31.0,1.0,16001.0,19.369296,74.247282,191.0,aircraft,DJI-Phantom-4F,0.466667,0
1601385794,2020-09-29 13:23:14,,,,,,0.0,22.980625,74.247282,126.0,controller,Unknown,0.215959,0
1601385797,2020-09-29 13:23:17,738063.6,51.519137,5.857951,31.0,2.0,1.0,15.767892999999999,83.004359,289.0,aircraft,Unknown,0.22716999999999998,1
1601385797,2020-09-29 13:23:17,,,,,,12000.0,12.049055000000001,83.004359,444.0,controller,DJI-MAVIC-PRO-PLATINUM,0.9,1
1601385797,2020-09-29 13:23:17,,,,,,0.0,11.391275,83.004359,479.0,controller,Unknown,0.23333299999999998,1
1601385800,2020-09-29 13:23:20,,,,,,12000.0,12.998477000000001,82.135994,398.0,controller,DJI-MAVIC-PRO-PLATINUM,0.733333,2
1601385800,2020-09-29 13:23:20,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.32289,82.135994,305.0,controller,Unknown,0.214775,2
1601385800,2020-09-29 13:23:20,,,,,,12000.0,14.762554000000002,82.135994,325.0,controller,DJI-MAVIC-PRO-PLATINUM,0.6,2
1601385803,2020-09-29 13:23:23,,,,,,0.0,15.713818,73.657954,291.0,controller,Unknown,0.2,0
1601385803,2020-09-29 13:23:23,,,,,,0.0,16.386298,73.657954,269.0,controller,Unknown,0.266667,0
1601385803,2020-09-29 13:23:23,738063.6,51.519137,5.857951,31.0,1.0,11001.0,16.853061999999998,73.657954,255.0,aircraft,Parrot-ANAFI,0.733333,0
1601385806,2020-09-29 13:23:26,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.947272,32.211677,225.0,aircraft,Unknown,0.23187399999999997,1
1601385806,2020-09-29 13:23:26,,,,,,12000.0,10.328211,32.211677,542.0,controller,DJI-MAVIC-PRO-PLATINUM,0.42495900000000003,1
1601385806,2020-09-29 13:23:26,,,,,,0.0,7.536939999999999,32.211677,747.0,controller,Unknown,0.15292,1
1601385809,2020-09-29 13:23:29,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.691070000000002,82.108464,292.0,aircraft,Unknown,0.3,2
1601385809,2020-09-29 13:23:29,,,,,,0.0,7.032847,82.108464,792.0,controller,Unknown,0.30299499999999996,2
1601385812,2020-09-29 13:23:32,,,,,,0.0,20.142151000000002,70.74531,175.0,controller,Unknown,0.466667,0
1601385812,2020-09-29 13:23:32,,,,,,0.0,9.82542,70.74531,574.0,controller,Unknown,0.266667,0
1601385812,2020-09-29 13:23:32,738063.6,51.519137,5.857951,31.0,1.0,1.0,11.541188,70.74531,471.0,aircraft,Unknown,0.266667,0
1601385815,2020-09-29 13:23:35,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.613112,32.454516999999996,234.0,aircraft,Unknown,0.333333,1
1601385815,2020-09-29 13:23:35,,,,,,0.0,7.685405,32.454516999999996,734.0,controller,Unknown,0.3,1
1601385815,2020-09-29 13:23:35,,,,,,0.0,6.5327720000000005,32.454516999999996,839.0,controller,Unknown,0.333333,1
1601385817,2020-09-29 13:23:37,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.996339,82.03449300000003,282.0,controller,Unknown,0.214775,2
1601385821,2020-09-29 13:23:41,738063.6,51.519137,5.857951,31.0,1.0,12001.0,12.190010000000001,72.34270699999998,437.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.333333,0
1601385821,2020-09-29 13:23:41,,,,,,0.0,19.397273000000002,72.34270699999998,190.0,controller,Unknown,0.43333299999999997,0
1601385821,2020-09-29 13:23:41,,,,,,0.0,7.266439,72.34270699999998,771.0,controller,Unknown,0.359216,0
1601385824,2020-09-29 13:23:44,738063.6,51.519137,5.857951,31.0,2.0,1.0,18.609251999999998,112.31375200000001,208.0,aircraft,Unknown,0.43333299999999997,1
1601385824,2020-09-29 13:23:44,,,,,,0.0,7.625613,112.31375200000001,740.0,controller,Unknown,0.249178,1
1601385826,2020-09-29 13:23:46,738063.6,51.519137,5.857951,31.0,3.0,1.0,22.102949,14.074912,139.0,aircraft,Unknown,0.4,2
1601385830,2020-09-29 13:23:50,,,,,,0.0,11.902616,71.53881700000002,452.0,controller,Unknown,0.25590300000000005,0
1601385830,2020-09-29 13:23:50,738063.6,51.519137,5.857951,31.0,1.0,12001.0,17.308876,71.53881700000002,242.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.43333299999999997,0
1601385830,2020-09-29 13:23:50,,,,,,0.0,21.998693,71.53881700000002,141.0,controller,Unknown,0.366667,0
1601385833,2020-09-29 13:23:53,738063.6,51.519137,5.857951,31.0,2.0,11001.0,17.871036,27.248065000000004,227.0,aircraft,Parrot-ANAFI,0.575896,1
1601385833,2020-09-29 13:23:53,,,,,,0.0,7.095153,27.248065000000004,786.0,controller,Unknown,0.333333,1
1601385833,2020-09-29 13:23:53,,,,,,0.0,11.980315,27.248065000000004,448.0,controller,Unknown,0.277433,1
1601385835,2020-09-29 13:23:55,738063.6,51.519137,5.857951,31.0,3.0,12000.0,13.289598000000002,92.89537,385.0,controller,DJI-MAVIC-PRO-PLATINUM,0.412233,2
1601385840,2020-09-29 13:24:00,738063.6,51.519137,5.857951,31.0,1.0,0.0,22.218595999999998,73.265486,137.0,controller,Unknown,0.3,0
1601385840,2020-09-29 13:24:00,,,,,,12001.0,13.491604999999998,73.265486,376.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.43333299999999997,0
1601385840,2020-09-29 13:24:00,,,,,,0.0,11.24495,73.265486,487.0,controller,Unknown,0.166667,0
1601385842,2020-09-29 13:24:02,,,,,,0.0,14.624307,98.099373,330.0,controller,Unknown,0.249293,1
1601385842,2020-09-29 13:24:02,,,,,,12000.0,20.958561,98.099373,159.0,controller,DJI-MAVIC-PRO-PLATINUM,0.421401,1
1601385842,2020-09-29 13:24:02,738063.6,51.519137,5.857951,31.0,2.0,12000.0,22.225401,98.099373,137.0,controller,DJI-MAVIC-PRO-PLATINUM,0.866667,1
1601385844,2020-09-29 13:24:04,738063.6,51.519137,5.857951,31.0,3.0,1.0,11.02276,16.421946,500.0,aircraft,Unknown,0.29651700000000003,2
1601385848,2020-09-29 13:24:08,738063.6,51.519137,5.857951,31.0,1.0,0.0,21.307993,15.667323000000001,153.0,controller,Unknown,0.3,0
1601385848,2020-09-29 13:24:08,,,,,,0.0,18.530601,15.667323000000001,210.0,controller,Unknown,0.266667,0
1601385848,2020-09-29 13:24:08,,,,,,12000.0,18.781278,15.667323000000001,204.0,controller,DJI-MAVIC-PRO-PLATINUM,0.383789,0
1601385851,2020-09-29 13:24:11,738063.6,51.519137,5.857951,31.0,2.0,0.0,16.371246,82.66866800000003,270.0,controller,Unknown,0.0,1
1601385851,2020-09-29 13:24:11,,,,,,0.0,9.84068,82.66866800000003,573.0,controller,Unknown,0.0,1
1601385851,2020-09-29 13:24:11,,,,,,0.0,9.570071,82.66866800000003,591.0,controller,Unknown,0.0,1
1601385853,2020-09-29 13:24:13,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601385857,2020-09-29 13:24:17,,,,,,1.0,8.914341,98.723563,637.0,aircraft,Unknown,0.4,0
1601385857,2020-09-29 13:24:17,738063.6,51.519137,5.857951,31.0,1.0,12000.0,28.246242,98.723563,68.0,controller,DJI-MAVIC-PRO-PLATINUM,0.442154,0
1601385860,2020-09-29 13:24:20,738063.6,51.519137,5.857951,31.0,2.0,0.0,15.872859,87.082712,286.0,controller,Unknown,0.180676,1
1601385860,2020-09-29 13:24:20,,,,,,12000.0,20.817096,87.082712,162.0,controller,DJI-MAVIC-PRO-PLATINUM,0.40852,1
1601385860,2020-09-29 13:24:20,,,,,,12000.0,20.733632,87.082712,163.0,controller,DJI-MAVIC-PRO-PLATINUM,0.42495900000000003,1
1601385862,2020-09-29 13:24:22,738063.6,51.519137,5.857951,31.0,3.0,0.0,23.396603,7.2763050000000025,120.0,controller,Unknown,0.380337,2
1601385866,2020-09-29 13:24:26,738063.6,51.519137,5.857951,31.0,1.0,1.0,10.783063,72.229623,514.0,aircraft,Unknown,0.0,0
1601385866,2020-09-29 13:24:26,,,,,,0.0,15.267110999999998,72.229623,307.0,controller,Unknown,0.145018,0
1601385866,2020-09-29 13:24:26,,,,,,0.0,8.160783,72.229623,695.0,controller,Unknown,0.43333299999999997,0
1601385869,2020-09-29 13:24:29,,,,,,12000.0,12.074678,83.847206,443.0,controller,DJI-MAVIC-PRO-PLATINUM,0.41106099999999995,1
1601385869,2020-09-29 13:24:29,,,,,,0.0,9.380438999999999,83.847206,604.0,controller,Unknown,0.230429,1
1601385869,2020-09-29 13:24:29,738063.6,51.519137,5.857951,31.0,2.0,0.0,14.623736,83.847206,330.0,controller,Unknown,0.210101,1
1601385872,2020-09-29 13:24:32,738063.6,51.519137,5.857951,31.0,3.0,1.0,11.315127,69.87706,483.0,aircraft,Unknown,0.3,2
1601385872,2020-09-29 13:24:32,,,,,,12000.0,6.832553999999999,69.87706,810.0,controller,DJI-MAVIC-PRO-PLATINUM,0.377728,2
1601385875,2020-09-29 13:24:35,738063.6,51.519137,5.857951,31.0,1.0,1.0,12.716051,20.111315,411.0,aircraft,Unknown,0.23333299999999998,0
1601385875,2020-09-29 13:24:35,,,,,,0.0,16.581111,20.111315,263.0,controller,Unknown,0.4,0
1601385875,2020-09-29 13:24:35,,,,,,12000.0,12.667060000000001,20.111315,414.0,controller,DJI-MAVIC-PRO-PLATINUM,0.39758899999999997,0
1601385878,2020-09-29 13:24:38,738063.6,51.519137,5.857951,31.0,2.0,0.0,16.224632999999994,83.085652,274.0,controller,Unknown,0.210101,1
1601385878,2020-09-29 13:24:38,,,,,,0.0,11.686999,83.085652,463.0,controller,Unknown,0.3,1
1601385878,2020-09-29 13:24:38,,,,,,0.0,10.908302,83.085652,507.0,controller,Unknown,0.366667,1
1601385881,2020-09-29 13:24:41,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.264382000000001,82.52883,307.0,controller,Unknown,0.214775,2
1601385884,2020-09-29 13:24:44,,,,,,0.0,16.492255,21.346103,266.0,controller,Unknown,0.175452,0
1601385884,2020-09-29 13:24:44,738063.6,51.519137,5.857951,31.0,1.0,11001.0,20.814188,21.346103,162.0,aircraft,Parrot-ANAFI,0.5,0
1601385887,2020-09-29 13:24:47,738063.6,51.519137,5.857951,31.0,2.0,1.0,18.036618,32.536994,223.0,aircraft,Unknown,0.250055,1
1601385887,2020-09-29 13:24:47,,,,,,0.0,7.515561999999999,32.536994,749.0,controller,Unknown,0.266667,1
1601385887,2020-09-29 13:24:47,,,,,,0.0,6.726966,32.536994,820.0,controller,Unknown,0.3,1
1601385890,2020-09-29 13:24:50,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.737378,81.263676,290.0,aircraft,Unknown,0.43333299999999997,2
1601385890,2020-09-29 13:24:50,,,,,,1.0,9.653363,81.263676,585.0,aircraft,Unknown,0.3,2
1601385893,2020-09-29 13:24:53,738063.6,51.519137,5.857951,31.0,1.0,1.0,12.271279,65.057549,433.0,aircraft,Unknown,0.4,0
1601385893,2020-09-29 13:24:53,,,,,,12000.0,12.280144,65.057549,433.0,controller,DJI-MAVIC-PRO-PLATINUM,0.421401,0
1601385893,2020-09-29 13:24:53,,,,,,12000.0,11.647236999999999,65.057549,465.0,controller,DJI-MAVIC-PRO-PLATINUM,0.412233,0
1601385896,2020-09-29 13:24:56,,,,,,12000.0,12.701433999999999,30.698225,412.0,controller,DJI-MAVIC-PRO-PLATINUM,0.447004,1
1601385896,2020-09-29 13:24:56,,,,,,0.0,17.475522,30.698225,238.0,controller,Unknown,0.159876,1
1601385896,2020-09-29 13:24:56,738063.6,51.519137,5.857951,31.0,2.0,1.0,17.061602,30.698225,249.0,aircraft,Unknown,0.366667,1
1601385898,2020-09-29 13:24:58,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.914183,82.576764,284.0,aircraft,Unknown,0.21254099999999998,2
1601385902,2020-09-29 13:25:02,738063.6,51.519137,5.857951,31.0,1.0,0.0,18.79813,12.033726,204.0,controller,Unknown,0.333333,0
1601385902,2020-09-29 13:25:02,,,,,,1000.0,12.762967,12.033726,409.0,controller,DJI-MAVIC-2-PRO,0.366667,0
1601385902,2020-09-29 13:25:02,,,,,,12000.0,11.820478,12.033726,456.0,controller,DJI-MAVIC-PRO-PLATINUM,0.381463,0
1601385905,2020-09-29 13:25:05,738063.6,51.519137,5.857951,31.0,2.0,1.0,25.244222,96.85663100000001,97.0,aircraft,Unknown,0.4,1
1601385905,2020-09-29 13:25:05,,,,,,0.0,25.505958,96.85663100000001,94.0,controller,Unknown,0.250519,1
1601385905,2020-09-29 13:25:05,,,,,,0.0,20.127439000000006,96.85663100000001,175.0,controller,Unknown,0.333333,1
1601385908,2020-09-29 13:25:08,,,,,,0.0,11.394947,78.034912,479.0,controller,Unknown,0.176182,2
1601385908,2020-09-29 13:25:08,,,,,,0.0,16.77037,78.034912,258.0,controller,Unknown,0.185925,2
1601385908,2020-09-29 13:25:08,738063.6,51.519137,5.857951,31.0,3.0,1001.0,14.31931,78.034912,342.0,aircraft,DJI-MAVIC-2-PRO,0.533333,2
1601385911,2020-09-29 13:25:11,738063.6,51.519137,5.857951,31.0,1.0,12000.0,27.039195,98.306834,79.0,controller,DJI-MAVIC-PRO-PLATINUM,0.428356,0
1601385911,2020-09-29 13:25:11,,,,,,12000.0,26.057205,98.306834,88.0,controller,DJI-MAVIC-PRO-PLATINUM,0.409915,0
1601385911,2020-09-29 13:25:11,,,,,,0.0,15.002162,98.306834,316.0,controller,Unknown,0.3,0
1601385914,2020-09-29 13:25:14,738063.6,51.519137,5.857951,31.0,2.0,1001.0,27.643179999999997,96.77144,73.0,aircraft,DJI-MAVIC-2-PRO,0.366667,1
1601385914,2020-09-29 13:25:14,,,,,,0.0,7.139289999999999,96.77144,782.0,controller,Unknown,0.43333299999999997,1
1601385916,2020-09-29 13:25:16,738063.6,51.519137,5.857951,31.0,3.0,1001.0,19.604901,70.84920699999998,186.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601385920,2020-09-29 13:25:20,,,,,,12000.0,27.396872,98.085078,75.0,controller,DJI-MAVIC-PRO-PLATINUM,0.37612399999999996,0
1601385920,2020-09-29 13:25:20,,,,,,12000.0,26.440483,98.085078,84.0,controller,DJI-MAVIC-PRO-PLATINUM,0.369161,0
1601385920,2020-09-29 13:25:20,738063.6,51.519137,5.857951,31.0,1.0,0.0,25.05353,98.085078,99.0,controller,Unknown,0.366667,0
1601385923,2020-09-29 13:25:23,738063.6,51.519137,5.857951,31.0,2.0,12000.0,24.250859,15.940614000000002,109.0,controller,DJI-MAVIC-PRO-PLATINUM,0.37658200000000003,1
1601385923,2020-09-29 13:25:23,,,,,,12000.0,23.896607999999997,15.940614000000002,113.0,controller,DJI-MAVIC-PRO-PLATINUM,0.426167,1
1601385923,2020-09-29 13:25:23,,,,,,12000.0,23.836805,15.940614000000002,114.0,controller,DJI-MAVIC-PRO-PLATINUM,0.447004,1
1601385925,2020-09-29 13:25:25,738063.6,51.519137,5.857951,31.0,3.0,1001.0,19.405363,71.632779,190.0,aircraft,DJI-MAVIC-2-PRO,0.466667,2
1601385929,2020-09-29 13:25:29,738063.6,51.519137,5.857951,31.0,1.0,0.0,19.288529,101.606178,193.0,controller,Unknown,0.2,0
1601385929,2020-09-29 13:25:29,,,,,,0.0,19.203689999999998,101.606178,195.0,controller,Unknown,0.2,0
1601385929,2020-09-29 13:25:29,,,,,,12000.0,17.747484,101.606178,230.0,controller,DJI-MAVIC-PRO-PLATINUM,0.414671,0
1601385932,2020-09-29 13:25:32,,,,,,12000.0,15.465438,90.181078,300.0,controller,DJI-MAVIC-PRO-PLATINUM,0.421401,1
1601385932,2020-09-29 13:25:32,,,,,,0.0,12.46826,90.181078,423.0,controller,Unknown,0.0,1
1601385932,2020-09-29 13:25:32,738063.6,51.519137,5.857951,31.0,2.0,12000.0,19.217685,90.181078,194.0,controller,DJI-MAVIC-PRO-PLATINUM,0.413671,1
1601385935,2020-09-29 13:25:35,738063.6,51.519137,5.857951,31.0,3.0,1.0,21.863221,72.593703,143.0,aircraft,Unknown,0.23333299999999998,2
1601385935,2020-09-29 13:25:35,,,,,,12000.0,18.932016,72.593703,201.0,controller,DJI-MAVIC-PRO-PLATINUM,0.41425,2
1601385938,2020-09-29 13:25:38,738063.6,51.519137,5.857951,31.0,1.0,12000.0,22.215528,97.412633,137.0,controller,DJI-MAVIC-PRO-PLATINUM,0.336226,0
1601385938,2020-09-29 13:25:38,,,,,,0.0,21.032747,97.412633,158.0,controller,Unknown,0.266667,0
1601385938,2020-09-29 13:25:38,,,,,,12000.0,21.787976999999998,97.412633,144.0,controller,DJI-MAVIC-PRO-PLATINUM,0.6,0
1601385941,2020-09-29 13:25:41,738063.6,51.519137,5.857951,31.0,2.0,1.0,22.142920999999998,12.477958000000001,139.0,aircraft,Unknown,0.43333299999999997,1
1601385941,2020-09-29 13:25:41,,,,,,12000.0,28.214276,12.477958000000001,69.0,controller,DJI-MAVIC-PRO-PLATINUM,0.299054,1
1601385941,2020-09-29 13:25:41,,,,,,12000.0,28.025986,12.477958000000001,70.0,controller,DJI-MAVIC-PRO-PLATINUM,0.377498,1
1601385944,2020-09-29 13:25:44,,,,,,12000.0,11.436916,75.180166,477.0,controller,DJI-MAVIC-PRO-PLATINUM,0.533333,2
1601385944,2020-09-29 13:25:44,738063.6,51.519137,5.857951,31.0,3.0,1001.0,22.84415,75.180166,128.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601385947,2020-09-29 13:25:47,738063.6,51.519137,5.857951,31.0,1.0,20000.0,19.595517,12.516211,186.0,controller,Wifi-Bluetooth,0.6,0
1601385947,2020-09-29 13:25:47,,,,,,12000.0,18.514505,12.516211,211.0,controller,DJI-MAVIC-PRO-PLATINUM,0.414671,0
1601385947,2020-09-29 13:25:47,,,,,,12000.0,17.82998,12.516211,228.0,controller,DJI-MAVIC-PRO-PLATINUM,0.39758899999999997,0
1601385950,2020-09-29 13:25:50,738063.6,51.519137,5.857951,31.0,2.0,0.0,15.912869,83.688289,285.0,controller,Unknown,0.148611,1
1601385950,2020-09-29 13:25:50,,,,,,0.0,9.888800999999999,83.688289,570.0,controller,Unknown,0.26409099999999996,1
1601385950,2020-09-29 13:25:50,,,,,,0.0,9.702439,83.688289,582.0,controller,Unknown,0.126995,1
1601385952,2020-09-29 13:25:52,738063.6,51.519137,5.857951,31.0,3.0,1001.0,31.313746000000002,84.60465400000002,48.0,aircraft,DJI-MAVIC-2-PRO,0.466667,2
1601385956,2020-09-29 13:25:56,,,,,,0.0,11.398102,16.262776000000002,479.0,controller,Unknown,0.43333299999999997,0
1601385956,2020-09-29 13:25:56,738063.6,51.519137,5.857951,31.0,1.0,0.0,11.889891,16.262776000000002,452.0,controller,Unknown,0.3,0
1601385960,2020-09-29 13:26:00,738063.6,51.519137,5.857951,31.0,2.0,1.0,19.803778,95.466909,182.0,aircraft,Unknown,0.229185,1
1601385960,2020-09-29 13:26:00,,,,,,12000.0,26.41126,95.466909,85.0,controller,DJI-MAVIC-PRO-PLATINUM,0.37658200000000003,1
1601385960,2020-09-29 13:26:00,,,,,,12000.0,23.542347,95.466909,118.0,controller,DJI-MAVIC-PRO-PLATINUM,0.306053,1
1601385962,2020-09-29 13:26:02,738063.6,51.519137,5.857951,31.0,3.0,1001.0,34.359332,145.748192,34.0,aircraft,DJI-MAVIC-2-PRO,0.466667,2
1601385962,2020-09-29 13:26:02,,,,,,1.0,15.159730999999999,145.748192,310.0,aircraft,Unknown,0.23014400000000002,2
1601385965,2020-09-29 13:26:05,,,,,,12000.0,27.002231,97.534851,79.0,controller,DJI-MAVIC-PRO-PLATINUM,0.357003,0
1601385965,2020-09-29 13:26:05,738063.6,51.519137,5.857951,31.0,1.0,12000.0,27.79966,97.534851,72.0,controller,DJI-MAVIC-PRO-PLATINUM,0.35137199999999996,0
1601385965,2020-09-29 13:26:05,,,,,,0.0,27.172595,97.534851,77.0,controller,Unknown,0.340006,0
1601385968,2020-09-29 13:26:08,,,,,,12000.0,24.428741,97.48230500000001,106.0,controller,DJI-MAVIC-PRO-PLATINUM,0.474145,1
1601385968,2020-09-29 13:26:08,738063.6,51.519137,5.857951,31.0,2.0,20001.0,21.418854999999997,97.48230500000001,151.0,aircraft,Wifi-Bluetooth,0.7,1
1601385968,2020-09-29 13:26:08,,,,,,12000.0,26.305594,97.48230500000001,86.0,controller,DJI-MAVIC-PRO-PLATINUM,0.40737399999999996,1
1601385970,2020-09-29 13:26:10,738063.6,51.519137,5.857951,31.0,3.0,1001.0,36.882508,141.256357,25.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601385974,2020-09-29 13:26:14,738063.6,51.519137,5.857951,31.0,1.0,12000.0,29.77445800000001,98.38424,57.0,controller,DJI-MAVIC-PRO-PLATINUM,0.666667,0
1601385974,2020-09-29 13:26:14,,,,,,12000.0,27.058001,98.38424,78.0,controller,DJI-MAVIC-PRO-PLATINUM,0.350455,0
1601385974,2020-09-29 13:26:14,,,,,,12000.0,25.611013,98.38424,93.0,controller,DJI-MAVIC-PRO-PLATINUM,0.356285,0
1601385977,2020-09-29 13:26:17,738063.6,51.519137,5.857951,31.0,2.0,1.0,24.046836,54.45305,111.0,aircraft,Unknown,0.38809299999999997,1
1601385977,2020-09-29 13:26:17,,,,,,1000.0,8.552881,54.45305,665.0,controller,DJI-MAVIC-2-PRO,0.5,1
