total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation
1601456664,2020-09-30 09:04:24,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465194037154.0,,
1601456664,2020-09-30 09:04:24,,0.0,FHSS,,103,active,2440000000.0,ISM 2.4 GHz,1601464713575745.0,1601465193848674.0,158.5,0.0
1601456664,2020-09-30 09:04:24,,0.0,FHSS,,86,active,2440000000.0,ISM 2.4 GHz,1601464127875244.0,1601465193940575.0,61.1,0.0
1601456664,2020-09-30 09:04:24,,0.0,FHSS,,82,active,2440000000.0,ISM 2.4 GHz,1601461460656308.0,1601465193808020.0,,
1601456664,2020-09-30 09:04:24,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465193540576.0,,
1601456667,2020-09-30 09:04:27,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465199236376.0,68.0,4.0
1601456673,2020-09-30 09:04:33,,1.0,,DJI OcuSync,281474977710663,active,2446500000.0,ISM 2.4 GHz,1601464385149123.0,1601465205326918.0,58.0,1.0
1601456673,2020-09-30 09:04:33,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465204834418.0,68.0,4.0
1601456674,2020-09-30 09:04:34,,0.0,FHSS,,74,active,2440000000.0,ISM 2.4 GHz,1601462520741364.0,1601465200053256.0,,
1601456676,2020-09-30 09:04:36,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465206477972.0,,
1601456677,2020-09-30 09:04:37,,1.0,FHSS,DJI Mavic Pro short,98,active,2440000000.0,ISM 2.4 GHz,1601464909738671.0,1601465206349218.0,61.0,0.2
1601456677,2020-09-30 09:04:37,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465206458733.0,212.2,0.0
1601456677,2020-09-30 09:04:37,,0.0,FHSS,,88,active,2440000000.0,ISM 2.4 GHz,1601463219989435.0,1601465206467972.0,323.0,15.0
1601456677,2020-09-30 09:04:37,,0.0,FHSS,,86,active,2440000000.0,ISM 2.4 GHz,1601464127875244.0,1601465206475566.0,,
1601456677,2020-09-30 09:04:37,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465208953400.0,68.0,4.0
1601456677,2020-09-30 09:04:37,,0.0,FHSS,,102,active,2440000000.0,ISM 2.4 GHz,1601465140704932.0,1601465206473972.0,212.1,2.3
1601456677,2020-09-30 09:04:37,,1.0,,DJI OcuSync,281474977710663,active,2446500000.0,ISM 2.4 GHz,1601464385149123.0,1601465209055900.0,214.0,15.0
1601456677,2020-09-30 09:04:37,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465206413970.0,214.5,0.0
1601456678,2020-09-30 09:04:38,,1.0,FHSS,DJI Mavic Pro short,98,active,2440000000.0,ISM 2.4 GHz,1601464909738671.0,1601465207384869.0,,
1601456678,2020-09-30 09:04:38,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465207443619.0,212.9,2.1
1601456678,2020-09-30 09:04:38,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,101,active,2440000000.0,ISM 2.4 GHz,1601465139744195.0,1601465207480384.0,213.2,0.5
1601456678,2020-09-30 09:04:38,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465207480941.0,213.4,1.8
1601456678,2020-09-30 09:04:38,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465207469621.0,213.2,2.1
1601456678,2020-09-30 09:04:38,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465207463621.0,212.6,2.4
1601456678,2020-09-30 09:04:38,,0.0,FHSS,,91,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601465207409464.0,206.8,0.0
1601456678,2020-09-30 09:04:38,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465207419623.0,213.3,1.6
1601456679,2020-09-30 09:04:39,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465209653553.0,58.5,0.0
1601456680,2020-09-30 09:04:40,,0.0,FHSS,,87,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601465209664177.0,58.5,0.0
1601456680,2020-09-30 09:04:40,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465209670925.0,58.5,0.0
1601456680,2020-09-30 09:04:40,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465209658735.0,,
1601456682,2020-09-30 09:04:42,,1.0,,DJI OcuSync,281474977710663,active,2446500000.0,ISM 2.4 GHz,1601464385149123.0,1601465213681370.0,62.0,15.0
1601456682,2020-09-30 09:04:42,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465213591370.0,68.0,4.0
1601456684,2020-09-30 09:04:44,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465213558575.0,211.2,0.2
1601456685,2020-09-30 09:04:45,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465215578740.0,212.1,4.3
1601456685,2020-09-30 09:04:45,,0.0,FHSS,,87,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601465215459224.0,217.6,0.0
1601456685,2020-09-30 09:04:45,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465215423981.0,209.5,4.6
1601456685,2020-09-30 09:04:45,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465215427980.0,209.8,4.3
1601456686,2020-09-30 09:04:46,,1.0,,DJI OcuSync,281474977710663,active,2446500000.0,ISM 2.4 GHz,1601464385149123.0,1601465218152797.0,60.0,1.0
1601456686,2020-09-30 09:04:46,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465218102797.0,68.0,4.0
1601456687,2020-09-30 09:04:47,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465216585295.0,65.1,2.6
1601456687,2020-09-30 09:04:47,,0.0,FHSS,,103,active,2440000000.0,ISM 2.4 GHz,1601464713575745.0,1601465216445295.0,63.6,0.0
1601456687,2020-09-30 09:04:47,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465216342605.0,,
1601456688,2020-09-30 09:04:48,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465217958576.0,226.1,0.3
1601456688,2020-09-30 09:04:48,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465217286983.0,,
1601456688,2020-09-30 09:04:48,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465217708740.0,,
1601456690,2020-09-30 09:04:50,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465222483121.0,68.0,4.0
1601456693,2020-09-30 09:04:53,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465222438577.0,233.4,1.1
1601456695,2020-09-30 09:04:55,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465227099504.0,68.0,4.0
1601456696,2020-09-30 09:04:56,,0.0,FHSS,,77,active,2440000000.0,ISM 2.4 GHz,1601463936407804.0,1601465225466478.0,77.4,0.0
1601456697,2020-09-30 09:04:57,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465226197509.0,,
1601456700,2020-09-30 09:05:00,,1.0,,DJI OcuSync,281474977710663,active,2446500000.0,ISM 2.4 GHz,1601464385149123.0,1601465231875244.0,79.0,4.0
1601456700,2020-09-30 09:05:00,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465231775244.0,68.0,4.0
1601456703,2020-09-30 09:05:03,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465235441803.0,68.0,4.0
1601456704,2020-09-30 09:05:04,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465231648582.0,,
1601456704,2020-09-30 09:05:04,,1.0,,DJI OcuSync,281474977710663,active,2446500000.0,ISM 2.4 GHz,1601464385149123.0,1601465235561803.0,214.0,3.0
1601456705,2020-09-30 09:05:05,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465232533995.0,,
1601456705,2020-09-30 09:05:05,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465232318755.0,239.0,0.0
1601456705,2020-09-30 09:05:05,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465232546760.0,,
1601456705,2020-09-30 09:05:05,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465235358585.0,239.0,1.2
1601456706,2020-09-30 09:05:06,,0.0,FHSS,,102,active,2440000000.0,ISM 2.4 GHz,1601465140704932.0,1601465236003999.0,215.9,0.0
1601456706,2020-09-30 09:05:06,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465235977999.0,213.3,0.0
1601456706,2020-09-30 09:05:06,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465235998000.0,213.3,0.0
1601456707,2020-09-30 09:05:07,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465237037997.0,214.8,1.6
1601456707,2020-09-30 09:05:07,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465237018757.0,216.2,2.2
1601456707,2020-09-30 09:05:07,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465237013999.0,209.8,15.0
1601456707,2020-09-30 09:05:07,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465237043999.0,204.4,15.0
1601456707,2020-09-30 09:05:07,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465239521142.0,68.0,4.0
1601456708,2020-09-30 09:05:08,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465239806142.0,216.0,5.0
1601456708,2020-09-30 09:05:08,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465237367180.0,216.6,2.0
1601456708,2020-09-30 09:05:08,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465237337179.0,216.9,2.1
1601456708,2020-09-30 09:05:08,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465237927179.0,216.5,2.0
1601456708,2020-09-30 09:05:08,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,101,active,2440000000.0,ISM 2.4 GHz,1601465139744195.0,1601465237361939.0,217.7,4.7
1601456708,2020-09-30 09:05:08,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465237351179.0,217.3,2.1
1601456709,2020-09-30 09:05:09,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465239688762.0,,
1601456709,2020-09-30 09:05:09,,0.0,FHSS,,102,active,2440000000.0,ISM 2.4 GHz,1601465140704932.0,1601465239394586.0,238.3,0.0
1601456712,2020-09-30 09:05:12,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465244248550.0,216.0,5.0
1601456712,2020-09-30 09:05:12,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465244126050.0,68.0,4.0
1601456716,2020-09-30 09:05:16,,0.0,FHSS,,77,active,2440000000.0,ISM 2.4 GHz,1601463936407804.0,1601465246044007.0,212.7,2.9
1601456717,2020-09-30 09:05:17,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465248852578.0,212.0,7.0
1601456717,2020-09-30 09:05:17,,0.0,FHSS,,77,active,2440000000.0,ISM 2.4 GHz,1601463936407804.0,1601465247085400.0,,
1601456718,2020-09-30 09:05:18,,0.0,FHSS,,83,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601465248152502.0,,
1601456718,2020-09-30 09:05:18,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465248589739.0,59.7,0.0
1601456721,2020-09-30 09:05:21,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465253255483.0,68.0,4.0
1601456725,2020-09-30 09:05:25,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465255278775.0,64.7,0.0
1601456726,2020-09-30 09:05:26,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465256304776.0,218.8,3.0
1601456726,2020-09-30 09:05:26,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465257880042.0,68.0,4.0
1601456726,2020-09-30 09:05:26,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465257962542.0,206.0,10.0
1601456727,2020-09-30 09:05:27,,0.0,FHSS,,103,active,2440000000.0,ISM 2.4 GHz,1601464713575745.0,1601465257219503.0,,
1601456727,2020-09-30 09:05:27,,0.0,FHSS,,87,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601465257009227.0,216.5,0.0
1601456727,2020-09-30 09:05:27,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465257285227.0,,
1601456728,2020-09-30 09:05:28,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465257879213.0,,
1601456730,2020-09-30 09:05:30,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465262362656.0,206.0,10.0
1601456730,2020-09-30 09:05:30,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465262280156.0,68.0,4.0
1601456735,2020-09-30 09:05:35,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465267040158.0,211.0,12.0
1601456735,2020-09-30 09:05:35,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465266917658.0,68.0,4.0
1601456739,2020-09-30 09:05:39,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465268478024.0,,
1601456739,2020-09-30 09:05:39,,0.0,FHSS,,87,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601465268444025.0,,
1601456739,2020-09-30 09:05:39,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465268468025.0,,
1601456739,2020-09-30 09:05:39,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465268414026.0,,
1601456739,2020-09-30 09:05:39,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465271177111.0,209.0,4.0
1601456739,2020-09-30 09:05:39,,0.0,FHSS,,74,active,2440000000.0,ISM 2.4 GHz,1601462520741364.0,1601465268476549.0,24.3,15.0
1601456739,2020-09-30 09:05:39,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465271047111.0,68.0,4.0
1601456739,2020-09-30 09:05:39,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465268474025.0,,
1601456740,2020-09-30 09:05:40,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465269483304.0,65.1,1.5
1601456740,2020-09-30 09:05:40,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465269488656.0,53.1,15.0
1601456740,2020-09-30 09:05:40,,0.0,FHSS,,88,active,2440000000.0,ISM 2.4 GHz,1601463219989435.0,1601465269434086.0,215.9,2.2
1601456740,2020-09-30 09:05:40,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465269484087.0,215.5,2.3
1601456740,2020-09-30 09:05:40,,0.0,FHSS,,86,active,2440000000.0,ISM 2.4 GHz,1601464127875244.0,1601465269456789.0,44.4,15.0
1601456740,2020-09-30 09:05:40,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465269380087.0,215.0,2.1
1601456740,2020-09-30 09:05:40,,0.0,FHSS,,102,active,2440000000.0,ISM 2.4 GHz,1601465140704932.0,1601465269470087.0,214.7,2.1
1601456740,2020-09-30 09:05:40,,0.0,FHSS,,87,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601465269464869.0,137.8,15.0
1601456741,2020-09-30 09:05:41,,0.0,FHSS,,102,active,2440000000.0,ISM 2.4 GHz,1601465140704932.0,1601465270610237.0,213.2,0.0
1601456741,2020-09-30 09:05:41,,0.0,FHSS,,91,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601465270989436.0,32.4,15.0
1601456741,2020-09-30 09:05:41,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465270485827.0,,
1601456741,2020-09-30 09:05:41,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465271001987.0,61.5,0.0
1601456741,2020-09-30 09:05:41,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465270589518.0,,
1601456741,2020-09-30 09:05:41,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465270604238.0,,
1601456742,2020-09-30 09:05:42,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465271648029.0,217.6,0.0
1601456742,2020-09-30 09:05:42,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465271628789.0,217.6,0.0
1601456742,2020-09-30 09:05:42,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465271581721.0,,
1601456742,2020-09-30 09:05:42,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465271618028.0,217.6,0.0
1601456742,2020-09-30 09:05:42,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465271654027.0,217.6,0.0
1601456742,2020-09-30 09:05:42,,0.0,FHSS,,91,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601465271567693.0,,
1601456744,2020-09-30 09:05:44,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465275740425.0,212.0,4.0
1601456744,2020-09-30 09:05:44,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465275650425.0,68.0,4.0
1601456748,2020-09-30 09:05:48,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465280370535.0,68.0,4.0
1601456748,2020-09-30 09:05:48,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465277754032.0,213.5,0.0
1601456748,2020-09-30 09:05:48,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465277704034.0,,
1601456748,2020-09-30 09:05:48,,0.0,FHSS,,79,active,2440000000.0,ISM 2.4 GHz,1601464284572850.0,1601465277748033.0,215.7,1.7
1601456748,2020-09-30 09:05:48,,0.0,FHSS,,86,active,2440000000.0,ISM 2.4 GHz,1601464127875244.0,1601465277686307.0,,
1601456748,2020-09-30 09:05:48,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465277738033.0,214.6,1.3
1601456749,2020-09-30 09:05:49,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465278754679.0,316.3,0.0
1601456749,2020-09-30 09:05:49,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465278720354.0,213.2,2.5
1601456749,2020-09-30 09:05:49,,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,101,active,2440000000.0,ISM 2.4 GHz,1601465139744195.0,1601465278696048.0,,
1601456749,2020-09-30 09:05:49,,0.0,FHSS,,91,active,2440000000.0,ISM 2.4 GHz,1601462886278761.0,1601465278630889.0,165.8,0.0
1601456749,2020-09-30 09:05:49,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465280483035.0,214.0,1.0
1601456749,2020-09-30 09:05:49,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465278736355.0,212.3,2.6
1601456749,2020-09-30 09:05:49,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465278756353.0,209.7,0.0
1601456749,2020-09-30 09:05:49,,0.0,FHSS,,83,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601465278741471.0,241.3,15.0
1601456750,2020-09-30 09:05:50,,0.0,FHSS,,75,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601465279756435.0,214.4,1.0
1601456750,2020-09-30 09:05:50,,0.0,FHSS,,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465279616434.0,214.9,1.3
1601456750,2020-09-30 09:05:50,,0.0,FHSS,,83,active,2440000000.0,ISM 2.4 GHz,1601463880190398.0,1601465279729423.0,,
1601456750,2020-09-30 09:05:50,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465279740686.0,70.5,0.0
1601456750,2020-09-30 09:05:50,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465280368895.0,,
1601456750,2020-09-30 09:05:50,,1.0,FHSS,"DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",97,active,2440000000.0,ISM 2.4 GHz,1601463442979672.0,1601465280355323.0,,
1601456753,2020-09-30 09:05:53,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465284975010.0,68.0,4.0
1601456753,2020-09-30 09:05:53,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465285077510.0,214.0,1.0
1601456758,2020-09-30 09:05:58,,1.0,,DJI OcuSync,281474977710663,active,2466500000.0,ISM 2.4 GHz,1601464385149123.0,1601465289763721.0,218.0,2.0
1601456758,2020-09-30 09:05:58,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465289703721.0,68.0,4.0
1601456760,2020-09-30 09:06:00,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465289598608.0,229.7,0.0
1601456762,2020-09-30 09:06:02,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465294290846.0,68.0,4.0
1601456768,2020-09-30 09:06:08,,1.0,,DJI OcuSync,281474977710663,active,2436500000.0,ISM 2.4 GHz,1601464385149123.0,1601465300217791.0,62.0,1.0
1601456768,2020-09-30 09:06:08,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465299992791.0,68.0,4.0
1601456768,2020-09-30 09:06:08,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465294228609.0,206.1,0.1
1601456770,2020-09-30 09:06:10,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465299698611.0,80.6,3.0
1601456772,2020-09-30 09:06:12,,1.0,,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465304313639.0,68.0,4.0
1601456773,2020-09-30 09:06:13,,1.0,,DJI OcuSync,281474977710663,active,2456500000.0,ISM 2.4 GHz,1601464385149123.0,1601465304588639.0,64.0,4.0
1601456774,2020-09-30 09:06:14,,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601465304308613.0,75.5,1.2
1601456775,2020-09-30 09:06:15,,0.0,FHSS,Cheerson Leopard 2,73,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601465304933729.0,64.4,0.6
1601456775,2020-09-30 09:06:15,,1.0,FHSS,DJI Mavic Mini,72,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601465304975225.0,64.3,0.5
