total in seconds,datetime(utc),channels,AlviraPotentialDronePlots_timestamp,AlviraPotentialDronPlot_id,AlviraPotentialDronPlot_rcs,AlviraPotentiaDronPlotsPlot_timestamp,AlviraPotentiaDronPlotPlotPosition_altitude,AlviraPotentialDronPlotsPlotPosition_latitude,AlviraPotentialDronPlotsPlotPosition_longitude,AlviraTracks_timestamp,AlviraTracksTrack_id,AlviraTracksTrack_Timestamp,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatus_timestamp,AlviraSystemStatus_Name,AlviraSystemStatus_Version,AlviraSystemStatus_OperationalState,AlviraSystemStatusSensor_Name,AlviraSystemStatusSensor_Version,AlviraSystemStatusSensor_OperationalState,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusOrientetation_Azimuth,AlviraSystemStatusSensorStatusOrientetation_Elevation,AlviraSystemStatusSensorStatus_SensorType,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,AlviraSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601380944,2020-09-29 12:02:24,,,,,,,,,2020-09-29T12:02:24.453Z,,2020-09-29T12:02:24.198Z,51.52005007,5.86161097,28.69163343,88.81788635,0.0,6.89921427,SUSPECTED_DRONE,24.98466911,0.97364759,True,,,,,,,,,,,,,,,,,
1601380945,2020-09-29 12:02:25,,,,,,,,,2020-09-29T12:02:25.760Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380946,2020-09-29 12:02:26,,,,,,,,,2020-09-29T12:02:27.071Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380948,2020-09-29 12:02:28,,,,,,,,,2020-09-29T12:02:28.376Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380949,2020-09-29 12:02:29,,,,,,,,,2020-09-29T12:02:29.686Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380950,2020-09-29 12:02:30,,,,,,,,,2020-09-29T12:02:30.993Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380952,2020-09-29 12:02:32,,,,,,,,,2020-09-29T12:02:32.299Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380953,2020-09-29 12:02:33,,,,,,,,,2020-09-29T12:02:33.595Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380954,2020-09-29 12:02:34,,,,,,,,,2020-09-29T12:02:34.915Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380956,2020-09-29 12:02:36,,,,,,,,,2020-09-29T12:02:36.222Z,,2020-09-29T12:02:25.499Z,51.5200838,5.86179347,29.50940724,79.84757996,0.0,8.99848461,SUSPECTED_DRONE,24.91633935,0.97837883,True,,,,,,,,,,,,,,,,,
1601380957,2020-09-29 12:02:37,,,,,,,,,2020-09-29T12:02:37.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380958,2020-09-29 12:02:38,,,,,,,,,2020-09-29T12:02:38.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380959,2020-09-29 12:02:39,,,,,,,,,2020-09-29T12:02:40.146Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380961,2020-09-29 12:02:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:02:42.142Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601380961,2020-09-29 12:02:41,,,,,,,,,2020-09-29T12:02:41.450Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380962,2020-09-29 12:02:42,,,,,,,,,2020-09-29T12:02:42.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380963,2020-09-29 12:02:43,,,,,,,,,2020-09-29T12:02:44.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380965,2020-09-29 12:02:45,,,,,,,,,2020-09-29T12:02:45.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380966,2020-09-29 12:02:46,,,,,,,,,2020-09-29T12:02:46.681Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380967,2020-09-29 12:02:47,,,,,,,,,2020-09-29T12:02:47.990Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380969,2020-09-29 12:02:49,,,,,,,,,2020-09-29T12:02:49.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380970,2020-09-29 12:02:50,,,,,,,,,2020-09-29T12:02:50.606Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380971,2020-09-29 12:02:51,,,,,,,,,2020-09-29T12:02:51.914Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380973,2020-09-29 12:02:53,,,,,,,,,2020-09-29T12:02:53.218Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380974,2020-09-29 12:02:54,,,,,,,,,2020-09-29T12:02:54.524Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380975,2020-09-29 12:02:55,,,,,,,,,2020-09-29T12:02:55.835Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380976,2020-09-29 12:02:56,,,,,,,,,2020-09-29T12:02:57.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380978,2020-09-29 12:02:58,,,,,,,,,2020-09-29T12:02:58.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380979,2020-09-29 12:02:59,,,,,,,,,2020-09-29T12:02:59.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380980,2020-09-29 12:03:00,,,,,,,,,2020-09-29T12:03:01.062Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380982,2020-09-29 12:03:02,,,,,,,,,2020-09-29T12:03:02.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380983,2020-09-29 12:03:03,,,,,,,,,2020-09-29T12:03:03.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601380984,2020-09-29 12:03:04,,,,,,,,,2020-09-29T12:03:04.987Z,,2020-09-29T12:03:03.747Z,51.51852787,5.8562381,38.20506477,233.84284973,0.0,7.6609931,DRONE,18.42525882,0.66561842,True,,,,,,,,,,,,,,,,,
1601380986,2020-09-29 12:03:06,,,,,,,,,2020-09-29T12:03:06.292Z,,2020-09-29T12:03:05.058Z,51.51847043,5.85613542,39.12790931,231.48937988,0.0,7.50270557,DRONE,19.29065822,0.73249429,True,,,,,,,,,,,,,,,,,
1601380987,2020-09-29 12:03:07,,,,,,,,,2020-09-29T12:03:07.606Z,,2020-09-29T12:03:06.368Z,51.51841359,5.85602145,40.05906863,231.15155029,0.0,7.68878031,DRONE,19.46176845,0.78599542,True,,,,,,,,,,,,,,,,,
1601380988,2020-09-29 12:03:08,,,,,,,,,2020-09-29T12:03:08.884Z,,2020-09-29T12:03:07.678Z,51.51835381,5.85590454,41.00570846,230.5670929,0.0,7.9551487,DRONE,20.65295434,0.82879621,True,,,,,,,,,,,,,,,,,
1601380990,2020-09-29 12:03:10,,,,,,,,,2020-09-29T12:03:10.203Z,,2020-09-29T12:03:08.990Z,51.51830247,5.85576823,41.93477652,234.01593018,0.0,8.10460949,DRONE,21.04464489,0.86303651,True,,,,,,,,,,,,,,,,,
1601380991,2020-09-29 12:03:11,,,,,,,,,2020-09-29T12:03:11.525Z,,2020-09-29T12:03:10.299Z,51.51825213,5.85563756,42.83950742,235.99993896,0.0,8.03169346,DRONE,21.84843433,0.89042908,True,,,,,,,,,,,,,,,,,
1601380992,2020-09-29 12:03:12,,,,,,,,,2020-09-29T12:03:12.834Z,,2020-09-29T12:03:11.608Z,51.51820476,5.85551876,43.68407573,236.97053528,0.0,7.67666721,DRONE,22.50595516,0.91234285,True,,,,,,,,,,,,,,,,,
1601380993,2020-09-29 12:03:13,,,,,,,,,2020-09-29T12:03:14.137Z,,2020-09-29T12:03:12.918Z,51.51816219,5.8553912000000015,44.50959313,239.03137207,0.0,7.56146431,DRONE,22.58158861,0.92987406,True,,,,,,,,,,,,,,,,,
1601380995,2020-09-29 12:03:15,,,,,,,,,2020-09-29T12:03:15.450Z,,2020-09-29T12:03:14.228Z,51.51811881,5.85525541,45.38735994,240.11393738,0.0,7.79977083,DRONE,22.71564673,0.94389904,True,,,,,,,,,,,,,,,,,
1601380996,2020-09-29 12:03:16,,,,,,,,,2020-09-29T12:03:16.756Z,,2020-09-29T12:03:15.538Z,51.51807142,5.855115799999999,46.31573919,239.98316956,0.0,8.17546272,DRONE,22.75047933,0.95511872,True,,,,,,,,,,,,,,,,,
1601380997,2020-09-29 12:03:17,,,,,,,,,2020-09-29T12:03:18.062Z,,2020-09-29T12:03:16.848Z,51.51802558,5.85497335,47.26481115,240.76904297,0.0,8.31162739,DRONE,22.82724738,0.96409488,True,,,,,,,,,,,,,,,,,
1601380999,2020-09-29 12:03:19,,,,,,,,,2020-09-29T12:03:19.365Z,,2020-09-29T12:03:18.158Z,51.51797766,5.85483153,48.21177011,240.88832092,0.0,8.41145706,DRONE,22.87760352,0.97127587,True,,,,,,,,,,,,,,,,,
1601381000,2020-09-29 12:03:20,,,,,,,,,2020-09-29T12:03:20.679Z,,2020-09-29T12:03:19.467Z,51.51793353,5.85468643,49.13919872,241.87428284,0.0,8.43031406,DRONE,23.09348605,0.97702062,True,,,,,,,,,,,,,,,,,
1601381001,2020-09-29 12:03:21,,,,,,,,,2020-09-29T12:03:21.985Z,,2020-09-29T12:03:20.776Z,51.51788666,5.8545462,50.10411412,241.82038879,0.0,8.43954945,DRONE,23.16789419,0.9816165,True,,,,,,,,,,,,,,,,,
1601381003,2020-09-29 12:03:23,,,,,,,,,2020-09-29T12:03:23.290Z,,2020-09-29T12:03:22.083Z,51.51783373,5.854414299999998,51.0880634,240.24882507,0.0,8.46356201,DRONE,23.10084464,0.98529303,True,,,,,,,,,,,,,,,,,
1601381004,2020-09-29 12:03:24,,,,,,,,,2020-09-29T12:03:24.595Z,,2020-09-29T12:03:23.394Z,51.51778582,5.8542695999999985,52.09683852,240.71643066,0.0,8.57695961,DRONE,23.11226605,0.9882344,True,,,,,,,,,,,,,,,,,
1601381005,2020-09-29 12:03:25,,,,,,,,,2020-09-29T12:03:25.900Z,,2020-09-29T12:03:24.703Z,51.51774434,5.85411387,53.10216355,242.78636169,0.0,8.68584728,DRONE,23.02188213,0.99058723,True,,,,,,,,,,,,,,,,,
1601381007,2020-09-29 12:03:27,,,,,,,,,2020-09-29T12:03:27.212Z,,2020-09-29T12:03:26.012Z,51.51770587,5.85395003,54.09251833,244.77729797,0.0,8.85861683,DRONE,22.91921124,0.99246943,True,,,,,,,,,,,,,,,,,
1601381008,2020-09-29 12:03:28,,,,,,,,,2020-09-29T12:03:28.517Z,,2020-09-29T12:03:27.320Z,51.51766079,5.8537997000000015,55.06638333,244.60723877,0.0,8.86664581,DRONE,22.81079144,0.99397552,True,,,,,,,,,,,,,,,,,
1601381009,2020-09-29 12:03:29,,,,,,,,,2020-09-29T12:03:29.824Z,,2020-09-29T12:03:28.629Z,51.51760997,5.85366219,56.02863481,243.30805969,0.0,8.75051403,DRONE,22.77935848,0.99518013,True,,,,,,,,,,,,,,,,,
1601381010,2020-09-29 12:03:30,,,,,,,,,2020-09-29T12:03:31.129Z,,2020-09-29T12:03:29.938Z,51.51756462,5.85351623,56.99161578,243.41098022,0.0,8.700712199999998,SUSPECTED_DRONE,22.684506,0.99614406,True,,,,,,,,,,,,,,,,,
1601381012,2020-09-29 12:03:32,,,,,,,,,2020-09-29T12:03:32.442Z,,2020-09-29T12:03:31.247Z,51.51751692,5.85336533,58.00675455,243.10549927,0.0,8.85160923,SUSPECTED_DRONE,22.84635871,0.99691492,True,,,,,,,,,,,,,,,,,
1601381013,2020-09-29 12:03:33,,,,,,,,,2020-09-29T12:03:33.747Z,,2020-09-29T12:03:32.555Z,51.51746351,5.85321798,59.06070745,242.06286621,0.0,8.99583626,SUSPECTED_DRONE,22.91346018,0.99753141,True,,,,,,,,,,,,,,,,,
1601381014,2020-09-29 12:03:34,,,,,,,,,2020-09-29T12:03:35.053Z,,2020-09-29T12:03:33.863Z,51.51740639,5.85306864,60.14573939,240.92903137,0.0,9.18493938,SUSPECTED_DRONE,22.81199419,0.9980247,True,,,,,,,,,,,,,,,,,
1601381021,2020-09-29 12:03:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:03:42.141Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601381022,2020-09-29 12:03:42,,,,,,,,,2020-09-29T12:03:42.891Z,,2020-09-29T12:03:36.481Z,51.51730768,5.85276226,61.97274637,241.87457275,0.0,9.10621071,SUSPECTED_DRONE,22.68141177,0.98298013,True,,,,,,,,,,,,,,,,,
1601381024,2020-09-29 12:03:44,,,,,,,,,2020-09-29T12:03:44.201Z,,2020-09-29T12:03:36.481Z,51.51730768,5.85276226,61.97274637,241.87457275,0.0,9.10621071,SUSPECTED_DRONE,22.68141177,0.98298013,True,,,,,,,,,,,,,,,,,
1601381025,2020-09-29 12:03:45,,,,,,,,,2020-09-29T12:03:45.509Z,,2020-09-29T12:03:36.481Z,51.51730768,5.85276226,61.97274637,241.87457275,0.0,9.10621071,SUSPECTED_DRONE,22.68141177,0.98298013,True,,,,,,,,,,,,,,,,,
1601381026,2020-09-29 12:03:46,,,,,,,,,2020-09-29T12:03:46.814Z,,2020-09-29T12:03:36.481Z,51.51730768,5.85276226,61.97274637,241.87457275,0.0,9.10621071,SUSPECTED_DRONE,22.68141177,0.98298013,True,,,,,,,,,,,,,,,,,
1601381027,2020-09-29 12:03:47,,,,,,,,,2020-09-29T12:03:48.122Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381029,2020-09-29 12:03:49,,,,,,,,,2020-09-29T12:03:49.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381030,2020-09-29 12:03:50,,,,,,,,,2020-09-29T12:03:50.737Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381031,2020-09-29 12:03:51,,,,,,,,,2020-09-29T12:03:52.044Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381033,2020-09-29 12:03:53,,,,,,,,,2020-09-29T12:03:53.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381034,2020-09-29 12:03:54,,,,,,,,,2020-09-29T12:03:54.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381035,2020-09-29 12:03:55,,,,,,,,,2020-09-29T12:03:55.967Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381037,2020-09-29 12:03:57,,,,,,,,,2020-09-29T12:03:57.271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381038,2020-09-29 12:03:58,,,,,,,,,2020-09-29T12:03:58.580Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381039,2020-09-29 12:03:59,,,,,,,,,2020-09-29T12:03:59.882Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381041,2020-09-29 12:04:01,,,,,,,,,2020-09-29T12:04:01.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381042,2020-09-29 12:04:02,,,,,,,,,2020-09-29T12:04:02.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381043,2020-09-29 12:04:03,,,,,,,,,2020-09-29T12:04:03.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381044,2020-09-29 12:04:04,,,,,,,,,2020-09-29T12:04:05.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381046,2020-09-29 12:04:06,,,,,,,,,2020-09-29T12:04:06.418Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381047,2020-09-29 12:04:07,,,,,,,,,2020-09-29T12:04:07.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381048,2020-09-29 12:04:08,,,,,,,,,2020-09-29T12:04:09.035Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381050,2020-09-29 12:04:10,,,,,,,,,2020-09-29T12:04:10.340Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381051,2020-09-29 12:04:11,,,,,,,,,2020-09-29T12:04:11.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381052,2020-09-29 12:04:12,,,,,,,,,2020-09-29T12:04:12.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381054,2020-09-29 12:04:14,,,,,,,,,2020-09-29T12:04:14.262Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381055,2020-09-29 12:04:15,,,,,,,,,2020-09-29T12:04:15.568Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381056,2020-09-29 12:04:16,,,,,,,,,2020-09-29T12:04:16.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381058,2020-09-29 12:04:18,,,,,,,,,2020-09-29T12:04:18.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381059,2020-09-29 12:04:19,,,,,,,,,2020-09-29T12:04:19.490Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381060,2020-09-29 12:04:20,,,,,,,,,2020-09-29T12:04:20.799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381061,2020-09-29 12:04:21,,,,,,,,,2020-09-29T12:04:22.105Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381063,2020-09-29 12:04:23,,,,,,,,,2020-09-29T12:04:23.410Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381064,2020-09-29 12:04:24,,,,,,,,,2020-09-29T12:04:24.715Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381065,2020-09-29 12:04:25,,,,,,,,,2020-09-29T12:04:26.020Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381067,2020-09-29 12:04:27,,,,,,,,,2020-09-29T12:04:27.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381068,2020-09-29 12:04:28,,,,,,,,,2020-09-29T12:04:28.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381069,2020-09-29 12:04:29,,,,,,,,,2020-09-29T12:04:29.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381071,2020-09-29 12:04:31,,,,,,,,,2020-09-29T12:04:31.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381072,2020-09-29 12:04:32,,,,,,,,,2020-09-29T12:04:32.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381073,2020-09-29 12:04:33,,,,,,,,,2020-09-29T12:04:33.860Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381075,2020-09-29 12:04:35,,,,,,,,,2020-09-29T12:04:35.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381076,2020-09-29 12:04:36,,,,,,,,,2020-09-29T12:04:36.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381077,2020-09-29 12:04:37,,,,,,,,,2020-09-29T12:04:37.783Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381078,2020-09-29 12:04:38,,,,,,,,,2020-09-29T12:04:39.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381080,2020-09-29 12:04:40,,,,,,,,,2020-09-29T12:04:40.395Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381081,2020-09-29 12:04:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T12:04:42.141Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601381081,2020-09-29 12:04:41,,,,,,,,,2020-09-29T12:04:41.703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381082,2020-09-29 12:04:42,,,,,,,,,2020-09-29T12:04:43.013Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381084,2020-09-29 12:04:44,,,,,,,,,2020-09-29T12:04:44.319Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381085,2020-09-29 12:04:45,,,,,,,,,2020-09-29T12:04:45.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381086,2020-09-29 12:04:46,,,,,,,,,2020-09-29T12:04:46.930Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381088,2020-09-29 12:04:48,,,,,,,,,2020-09-29T12:04:48.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381089,2020-09-29 12:04:49,,,,,,,,,2020-09-29T12:04:49.548Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381090,2020-09-29 12:04:50,,,,,,,,,2020-09-29T12:04:50.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381092,2020-09-29 12:04:52,,,,,,,,,2020-09-29T12:04:52.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381093,2020-09-29 12:04:53,,,,,,,,,2020-09-29T12:04:53.464Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381094,2020-09-29 12:04:54,,,,,,,,,2020-09-29T12:04:54.776Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381095,2020-09-29 12:04:55,,,,,,,,,2020-09-29T12:04:56.081Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381097,2020-09-29 12:04:57,,,,,,,,,2020-09-29T12:04:57.388Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381098,2020-09-29 12:04:58,,,,,,,,,2020-09-29T12:04:58.695Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381099,2020-09-29 12:04:59,,,,,,,,,2020-09-29T12:05:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381101,2020-09-29 12:05:01,,,,,,,,,2020-09-29T12:05:01.306Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381102,2020-09-29 12:05:02,,,,,,,,,2020-09-29T12:05:02.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381103,2020-09-29 12:05:03,,,,,,,,,2020-09-29T12:05:03.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381105,2020-09-29 12:05:05,,,,,,,,,2020-09-29T12:05:05.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381106,2020-09-29 12:05:06,,,,,,,,,2020-09-29T12:05:06.518Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381107,2020-09-29 12:05:07,,,,,,,,,2020-09-29T12:05:07.847Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381108,2020-09-29 12:05:08,,,,,,,,,2020-09-29T12:05:09.141Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381110,2020-09-29 12:05:10,,,,,,,,,2020-09-29T12:05:10.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381111,2020-09-29 12:05:11,,,,,,,,,2020-09-29T12:05:11.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381112,2020-09-29 12:05:12,,,,,,,,,2020-09-29T12:05:13.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381114,2020-09-29 12:05:14,,,,,,,,,2020-09-29T12:05:14.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381115,2020-09-29 12:05:15,,,,,,,,,2020-09-29T12:05:15.687Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381116,2020-09-29 12:05:16,,,,,,,,,2020-09-29T12:05:16.992Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381118,2020-09-29 12:05:18,,,,,,,,,2020-09-29T12:05:18.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381119,2020-09-29 12:05:19,,,,,,,,,2020-09-29T12:05:19.608Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381120,2020-09-29 12:05:20,,,,,,,,,2020-09-29T12:05:20.913Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381122,2020-09-29 12:05:22,,,,,,,,,2020-09-29T12:05:22.219Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381123,2020-09-29 12:05:23,,,,,,,,,2020-09-29T12:05:23.530Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381124,2020-09-29 12:05:24,,,,,,,,,2020-09-29T12:05:24.835Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381125,2020-09-29 12:05:25,,,,,,,,,2020-09-29T12:05:26.142Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381127,2020-09-29 12:05:27,,,,,,,,,2020-09-29T12:05:27.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381128,2020-09-29 12:05:28,,,,,,,,,2020-09-29T12:05:28.755Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381129,2020-09-29 12:05:29,,,,,,,,,2020-09-29T12:05:30.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381131,2020-09-29 12:05:31,,,,,,,,,2020-09-29T12:05:31.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381132,2020-09-29 12:05:32,,,,,,,,,2020-09-29T12:05:32.677Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381133,2020-09-29 12:05:33,,,,,,,,,2020-09-29T12:05:33.983Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381135,2020-09-29 12:05:35,,,,,,,,,2020-09-29T12:05:35.287Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381136,2020-09-29 12:05:36,,,,,,,,,2020-09-29T12:05:36.594Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601381137,2020-09-29 12:05:37,,,,,,,,,2020-09-29T12:05:37.907Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
